Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
ezgjanalioski_NOR,Ezgjan Alioski,North Macedonia,Al Ahli,DF,Left_Back,70,73,71,70,72,64,71
agustinalvarez_URU,Agustin Alvarez,Uruguay,Elche CF,FW,Striker,70,70,71,61,69,36,69
pedrohenrique_BRA,Pedro Henrique,Brazil,Wuhan Three Towns,FW,Striker,70,58,70,48,66,34,72
aureleamenda_SWI,Aurele Amenda,Switzerland,Frankfurt,DF,Centre_Back,70,72,27,51,47,67,82
paularriola_UNI,Paul Arriola,United States,FC Dallas,MF,Side_Midfielder,70,78,64,65,68,61,75
jonasauer_AUS,Jonas Auer,Austria,SK Rapid,DF,Left_Back,70,77,56,63,65,65,71
donisavdijaj_KOS,Donis Avdijaj,Kosovo,TSV Hartberg,MF,Attacking_Midfielder,70,83,68,66,73,24,70
tomasaviles_ARG,Tomas Aviles,Argentina,Inter Miami CF,DF,Centre_Back,70,60,48,58,58,71,70
danielbachmann_AUS,Daniel Bachmann,Austria,Watford,GK,Goalkeeper,70,71,68,62,72,45,67
juninhobacuna_CUR,Juninho Bacuna,Curacao,Al Wehda,MF,Defensive_Midfielder,70,73,68,70,73,64,77
michaelbaidoo_GHA,Michael Baidoo,Ghana,IF Elfsborg,MF,Attacking_Midfielder,70,81,64,63,71,52,63
thiernoballo_AUS,Thierno Ballo,Austria,Wolfsberger AC,FW,Left_Winger,70,86,62,62,76,50,49
roonybardghji_SWE,Roony Bardghji,Sweden,F.C. København,FW,Right_Winger,70,75,68,63,74,30,53
taibaribo_ISR,Tai Baribo,Israel,Philadelphia,FW,Striker,70,72,72,51,67,25,70
colebassett_UNI,Cole Bassett,United States,Colorado Rapids,MF,Attacking_Midfielder,70,68,62,67,69,59,65
gabrielbatista_BRA,Gabriel Batista,Brazil,Santa Clara,GK,Goalkeeper,70,69,67,78,71,36,70
bilalbayazit_TUR,Bilal Bayazit,Turkey,Kayserispor,GK,Goalkeeper,70,69,65,62,73,24,70
eminbayram_TUR,Emin Bayram,Turkey,KVC Westerlo,DF,Centre_Back,70,63,40,59,69,71,70
jobebellingham_ENG,Jobe Bellingham,England,Sunderland,MF,Central_Midfielder,70,67,67,67,72,64,65
jeanuelbelocian_FRA,Jeanuel Belocian,France,Leverkusen,DF,Centre_Back,70,68,41,64,65,70,69
giulianbiancone_FRA,Giulian Biancone,France,Olympiacos FC,DF,Centre_Back,70,64,45,62,65,69,72
lewinblum_SWI,Lewin Blum,Switzerland,BSC Young Boys,DF,Right_Back,70,74,27,64,69,65,66
mateuszbogusz_POL,Mateusz Bogusz,Poland,LAFC,FW,Striker,70,71,74,67,70,57,65
taylorbooth_UNI,Taylor Booth,United States,FC Utrecht,MF,Side_Midfielder,70,78,64,67,72,54,58
archiebrown_ENG,Archie Brown,England,KAA Gent,MF,Side_Midfielder,70,83,47,64,70,61,77
harrisonburrows_ENG,Harrison Burrows,England,Sheffield Utd,DF,Left_Back,70,77,63,68,69,63,66
bencabango_WAL,Ben Cabango,Wales,Swansea City,DF,Centre_Back,70,62,28,47,52,70,75
drakecallender_UNI,Drake Callender,United States,Inter Miami CF,GK,Goalkeeper,70,71,68,63,76,25,66
michelecastagnetti_ITA,Michele Castagnetti,Italy,Cremonese,MF,Defensive_Midfielder,70,46,70,66,68,68,75
jenscastrop_GER,Jens Castrop,Germany,1. FC Nürnberg,MF,Central_Midfielder,70,81,53,66,74,62,69
ezequielcenturion_ARG,Ezequiel Centurion,Argentina,Ind. Rivadavia,GK,Goalkeeper,70,72,66,65,69,52,70
mathieuchoiniere_CAN,Mathieu Choiniere,Canada,GC Zürich,MF,Central_Midfielder,70,62,60,69,72,62,58
leightonclarkson_ENG,Leighton Clarkson,England,Aberdeen,MF,Central_Midfielder,70,66,64,71,71,60,56
andreacompagno_ITA,Andrea Compagno,Italy,Tianjin JMT FC,FW,Striker,70,61,70,50,61,33,79
oscarcortes_COL,Oscar Cortes,Colombia,Rangers,MF,Side_Midfielder,70,78,66,66,72,48,54
pedroalvaro_POR,Pedro Alvaro,Portugal,Estoril Praia,DF,Centre_Back,70,64,32,45,53,71,75
krystofdanek_CZE,Krystof Danek,Czech Republic,Sparta Praha,FW,Right_Winger,70,69,61,69,73,26,59
fisayodele-bashiru_NIG,Fisayo Dele-Bashiru,Nigeria,Latium,MF,Attacking_Midfielder,70,77,69,62,74,57,78
daryldike_UNI,Daryl Dike,United States,West Brom,FW,Striker,70,65,70,47,62,20,79
franculino_GUI,Franculino,Guinea-Bissau,FC Midtjylland,FW,Striker,70,77,68,62,70,36,68
brunonazario_BRA,Bruno Nazario,Brazil,Henan FC,FW,Striker,70,77,69,70,73,45,56
danielpenha_BRA,Daniel Penha,Brazil,Nacional,MF,Attacking_Midfielder,70,70,66,71,73,33,60
couhaibdriouech_MOR,Couhaib Driouech,Morocco,PSV,FW,Left_Winger,70,93,59,57,73,26,67
samueledozie_ENG,Samuel Edozie,England,RSC Anderlecht,FW,Left_Winger,70,81,61,63,73,28,52
johanneseggestein_GER,Johannes Eggestein,Germany,FC St. Pauli,FW,Striker,70,62,70,69,72,37,62
irfancanegribayat_TUR,Irfan Can Egribayat,Turkey,Fenerbahçe,GK,Goalkeeper,70,70,70,69,73,47,68
faridelmelali_ALG,Farid El Melali,Algeria,Angers SCO,MF,Side_Midfielder,70,71,61,63,77,50,41
nene_POR,Nene,Portugal,Jagiellonia,MF,Central_Midfielder,70,63,72,66,69,64,79
alieufadera_GAM,Alieu Fadera,Gambia,Como,MF,Side_Midfielder,70,82,64,62,74,57,71
thiagofernandez_ARG,Thiago Fernandez,Argentina,Vélez Sarsfield,MF,Side_Midfielder,70,80,57,68,74,47,57
carlosforbs_POR,Carlos Forbs,Portugal,Wolves,FW,Left_Winger,70,90,67,62,70,36,54
marlonfossey_UNI,Marlon Fossey,United States,Standard Liège,MF,Side_Midfielder,70,85,47,64,70,65,71
christianfruchtl_GER,Christian Fruchtl,Germany,Lecce,GK,Goalkeeper,70,73,68,67,71,24,66
denisgenreau_AUS,Denis Genreau,Australia,Toulouse FC,MF,Central_Midfielder,70,60,62,68,69,64,68
willemgeubbels_FRA,Willem Geubbels,France,FC St. Gallen,FW,Striker,70,79,69,59,71,26,67
gastongimenez_PAR,Gaston Gimenez,Paraguay,Chicago Fire FC,MF,Defensive_Midfielder,70,61,59,67,70,65,80
dominikgreif_SLO,Dominik Greif,Slovakia,RCD Mallorca,GK,Goalkeeper,70,69,70,74,68,18,69
antogrgic_SWI,Anto Grgic,Switzerland,FC Lugano,MF,Defensive_Midfielder,70,61,68,75,67,64,74
makhtargueye_SEN,Makhtar Gueye,Senegal,Blackburn Rovers,FW,Striker,70,63,69,55,60,32,85
kevingutierrez_ARG,Kevin Gutierrez,Argentina,Defensa,MF,Defensive_Midfielder,70,77,60,67,72,63,71
christiangytkjaer_DEN,Christian Gytkjaer,Denmark,Venezia,FW,Striker,70,50,73,57,68,33,66
nikitahaikin_RUS,Nikita Haikin,Russia,FK Bodø/Glimt,GK,Goalkeeper,70,71,67,70,72,51,68
hankookyoung_KOR,Han Kook Young,"Korea, South",Jeonbuk Hyundai,MF,Defensive_Midfielder,70,58,53,67,65,65,74
ridgecianohaps_SUR,Ridgeciano Haps,Suriname,Venezia,MF,Side_Midfielder,70,81,63,64,71,64,67
daikihashioka_JAP,Daiki Hashioka,Japan,Luton Town,DF,Right_Back,70,70,59,65,68,65,76
carloholse_DEN,Carlo Holse,Denmark,Samsunspor,MF,Side_Midfielder,70,78,63,66,72,53,66
danleyjeanjacques_HAI,Danley Jean Jacques,Haiti,Philadelphia,MF,Defensive_Midfielder,70,69,51,65,67,67,74
seanjohnson_UNI,Sean Johnson,United States,Toronto FC,GK,Goalkeeper,70,70,65,70,74,42,69
briankaltak_VAN,Brian Kaltak,Vanuatu,Central Coast,DF,Centre_Back,70,84,54,55,55,64,87
takurokaneko_JAP,Takuro Kaneko,Japan,KV Kortrijk,FW,Right_Winger,70,80,64,67,72,54,63
marvinkeller_SWI,Marvin Keller,Switzerland,BSC Young Boys,GK,Goalkeeper,70,71,68,67,71,38,72
kimhyeonug_KOR,Kim Hyeon Ug,"Korea, South",Daejeon,FW,Right_Winger,70,79,69,64,73,48,60
liamkitching_ENG,Liam Kitching,England,Coventry City,DF,Centre_Back,70,67,34,53,58,67,79
jasonknight_IRE,Jason Knight,Ireland,Bristol City,MF,Central_Midfielder,70,69,63,67,71,64,71
yuyakubo_JAP,Yuya Kubo,Japan,FC Cincinnati,MF,Central_Midfielder,70,70,69,68,71,62,67
dereckkutesa_SWI,Dereck Kutesa,Switzerland,Servette FC,MF,Side_Midfielder,70,89,63,64,72,40,65
joellatibeaudiere_JAM,Joel Latibeaudiere,Jamaica,Coventry City,DF,Centre_Back,70,66,38,58,63,70,74
rasmuslauritsen_DEN,Rasmus Lauritsen,Denmark,Brøndby IF,DF,Centre_Back,70,55,41,56,52,70,76
leesoonmin_KOR,Lee Soon Min,"Korea, South",Daejeon,MF,Central_Midfielder,70,68,61,65,69,67,79
aaronlong_UNI,Aaron Long,United States,LAFC,DF,Centre_Back,70,78,39,54,60,68,80
lisandrolopez_ARG,Lisandro Lopez,Argentina,Sarmiento,FW,Striker,70,52,72,70,72,53,60
javilopez_SPA,Javi Lopez,Spain,Real Sociedad,DF,Left_Back,70,77,29,54,59,67,68
jamallowe_JAM,Jamal Lowe,Jamaica,Sheffield Wed,FW,Striker,70,84,69,60,72,40,69
leandrolozano_URU,Leandro Lozano,Uruguay,Nacional,DF,Right_Back,70,78,56,63,66,65,69
zinedinemachach_FRA,Zinedine Machach,France,Melb. Victory,MF,Attacking_Midfielder,70,72,66,67,74,42,79
seiyamaikuma_JAP,Seiya Maikuma,Japan,AZ,DF,Right_Back,70,74,60,64,67,65,67
cephasmalele_SWI,Cephas Malele,Switzerland,Shanghai Shenhua,FW,Striker,70,84,67,48,68,33,83
darianmales_SWI,Darian Males,Switzerland,BSC Young Boys,MF,Attacking_Midfielder,70,78,65,69,72,36,66
anthonymandrea_ALG,Anthony Mandrea,Algeria,SM Caen,GK,Goalkeeper,70,71,64,63,74,44,71
javimartinez_SPA,Javi Martinez,Spain,CA Osasuna,MF,Central_Midfielder,70,65,64,63,71,57,72
ephronmason-clark_ENG,Ephron Mason-Clark,England,Coventry City,MF,Side_Midfielder,70,84,66,63,72,29,71
marcmateu_SPA,Marc Mateu,Spain,CD Eldense,DF,Left_Back,70,65,69,74,70,65,68
chrislainmatsima_FRA,Chrislain Matsima,France,FC Augsburg,DF,Centre_Back,70,73,34,48,55,69,70
jamesmcatee_ENG,James McAtee,England,Manchester City,FW,Right_Winger,70,70,64,67,73,41,60
jamiemcgrath_IRE,Jamie McGrath,Ireland,Aberdeen,MF,Side_Midfielder,70,71,69,67,72,58,62
markmcguinness_IRE,Mark McGuinness,Ireland,Luton Town,DF,Centre_Back,70,54,35,50,58,69,79
gideonmensah_GHA,Gideon Mensah,Ghana,AJ Auxerre,DF,Left_Back,70,76,56,63,70,64,67
eneamihaj_ALB,Enea Mihaj,Albania,FC Famalicão,DF,Centre_Back,70,61,42,50,49,72,71
alanminda_ECU,Alan Minda,Ecuador,Cercle Brugge,MF,Side_Midfielder,70,84,66,63,72,51,55
gerasimosmitoglou_GRE,Gerasimos Mitoglou,Greece,AEK Athens,DF,Centre_Back,70,63,31,51,46,68,82
kojimiyoshi_JAP,Koji Miyoshi,Japan,VfL Bochum 1848,MF,Side_Midfielder,70,75,65,68,74,46,49
yersonmosquera_COL,Yerson Mosquera,Colombia,Wolves,DF,Centre_Back,70,78,30,49,52,69,73
abdulmumin_GHA,Abdul Mumin,Ghana,Rayo Vallecano,DF,Centre_Back,70,77,36,57,63,69,74
yahianader_UNI,Yahia Nader,United Arab Emirates,Al Ain FC,MF,Defensive_Midfielder,70,59,49,60,61,67,77
abdoulayendiaye_SEN,Abdoulaye Ndiaye,Senegal,Stade Brestois,DF,Centre_Back,70,64,31,49,49,71,71
seannealis_UNI,Sean Nealis,United States,Red Bulls,DF,Centre_Back,70,67,32,39,49,69,84
joenewell_ENG,Joe Newell,England,Hibernian,MF,Central_Midfielder,70,53,60,71,69,65,76
florianniederlechner_GER,Florian Niederlechner,Germany,Hertha BSC,FW,Striker,70,64,71,61,68,36,78
rubenvezo_POR,Ruben Vezo,Portugal,Eyüpspor,DF,Centre_Back,70,68,54,62,62,70,73
aideno'neill_AUS,Aiden O'Neill,Australia,Standard Liège,MF,Defensive_Midfielder,70,76,61,65,69,66,78
braianojeda_PAR,Braian Ojeda,Paraguay,Real Salt Lake,MF,Defensive_Midfielder,70,67,54,64,72,66,69
ohiomoijuanfo_NOR,Ohi Omoijuanfo,Norway,Brøndby IF,FW,Striker,70,76,68,62,67,41,74
adoonaiwu_JAP,Ado Onaiwu,Japan,AJ Auxerre,FW,Striker,70,79,69,61,66,38,69
germanonugkha_RUS,German Onugkha,Russia,F.C. København,FW,Striker,70,67,70,54,67,24,79
christianordonez_ARG,Christian Ordonez,Argentina,Vélez Sarsfield,MF,Defensive_Midfielder,70,83,45,64,67,65,73
deabeasowusu-sekyere_NET,Deabeas Owusu-Sekyere,Netherlands,Zhejiang Pro,MF,Side_Midfielder,70,86,63,58,74,25,66
ivorpandur_CRO,Ivor Pandur,Croatia,Hull City,GK,Goalkeeper,70,71,68,60,73,39,67
parkyongwoo_KOR,Park Yong Woo,"Korea, South",Al Ain FC,MF,Defensive_Midfielder,70,58,58,63,61,65,78
alexpaulsen_NEW,Alex Paulsen,New Zealand,AFC Bournemouth,GK,Goalkeeper,70,68,65,70,73,49,64
leonardopavoletti_ITA,Leonardo Pavoletti,Italy,Cagliari,FW,Striker,70,49,68,53,61,39,68
baileypeacock-farrell_NOR,Bailey Peacock-Farrell,Northern Ireland,Birmingham City,GK,Goalkeeper,70,70,70,71,71,60,69
charlespickel_CON,Charles Pickel,Congo,Cremonese,MF,Defensive_Midfielder,70,63,57,65,68,65,81
samuelpiette_CAN,Samuel Piette,Canada,CF Montréal,MF,Defensive_Midfielder,70,59,29,56,58,69,78
lucaspossignolo_BRA,Lucas Possignolo,Brazil,Zhejiang Pro,DF,Centre_Back,70,49,37,46,50,70,75
aaronquiros_ARG,Aaron Quiros,Argentina,Vélez Sarsfield,DF,Centre_Back,70,62,49,63,65,72,59
aaronramsey_ENG,Aaron Ramsey,England,Burnley,MF,Side_Midfielder,70,73,63,67,72,50,60
federicoravaglia_ITA,Federico Ravaglia,Italy,Bologna,GK,Goalkeeper,70,72,67,67,75,37,69
baltasarrodriguez_ARG,Baltasar Rodriguez,Argentina,Racing Club,MF,Attacking_Midfielder,70,74,60,68,73,52,48
cheikhsabaly_SEN,Cheikh Sabaly,Senegal,FC Metz,MF,Side_Midfielder,70,84,64,64,72,23,43
kyrianisabbe_BEL,Kyriani Sabbe,Belgium,Club Brugge,DF,Right_Back,70,76,51,68,71,63,58
ibrahimsalah_MOR,Ibrahim Salah,Morocco,Stade Brestois,FW,Striker,70,73,69,58,72,30,67
adrian_SPA,Adrian,Spain,Real Betis,GK,Goalkeeper,70,70,70,67,69,43,69
salvisanchez_SPA,Salvi Sanchez,Spain,RCD Espanyol,MF,Side_Midfielder,70,85,63,66,71,36,46
kevin_BRA,Kevin,Brazil,Shakhtar Donetsk,FW,Left_Winger,70,78,63,66,74,33,54
danielschmidt_JAP,Daniel Schmidt,Japan,KAA Gent,GK,Goalkeeper,70,70,69,69,72,17,66
patrickschulte_UNI,Patrick Schulte,United States,Columbus Crew,GK,Goalkeeper,70,69,65,75,71,21,68
kalysene_SEN,Kaly Sene,Senegal,Lausanne-Sport,FW,Striker,70,85,71,62,73,27,68
manusilva_POR,Manu Silva,Portugal,Vitória SC,DF,Centre_Back,70,59,40,59,56,69,76
gabrielsilva_BRA,Gabriel Silva,Brazil,Santa Clara,MF,Side_Midfielder,70,76,67,64,71,27,58
aralsimsir_TUR,Aral Simsir,Turkey,FC Midtjylland,MF,Side_Midfielder,70,76,62,65,72,36,60
lassinesinayoko_MAL,Lassine Sinayoko,Mali,AJ Auxerre,MF,Side_Midfielder,70,74,70,62,70,28,70
bartoszslisz_POL,Bartosz Slisz,Poland,Atlanta United,MF,Central_Midfielder,70,70,54,66,67,65,73
filipstankovic_SER,Filip Stankovic,Serbia,Venezia,GK,Goalkeeper,70,69,68,66,75,50,68
petarsucic_CRO,Petar Sucic,Croatia,Dinamo Zagreb,MF,Central_Midfielder,70,69,59,69,72,58,71
danielsvensson_SWE,Daniel Svensson,Sweden,FC Nordsjælland,MF,Central_Midfielder,70,77,50,70,71,66,68
williotswedberg_SWE,Williot Swedberg,Sweden,RC Celta,MF,Central_Midfielder,70,71,68,66,71,59,60
moussasylla_MAL,Moussa Sylla,Mali,FC Schalke 04,FW,Striker,70,84,69,60,72,24,64
panagiotistachtsidis_GRE,Panagiotis Tachtsidis,Greece,CFR 1907 Cluj,MF,Defensive_Midfielder,70,46,61,69,63,66,80
adamtaggart_AUS,Adam Taggart,Australia,Perth Glory,FW,Striker,70,83,69,60,68,38,71
benjamintahirovic_BOS,Benjamin Tahirovic,Bosnia-Herzegovina,Ajax,MF,Defensive_Midfielder,70,54,50,65,68,64,72
stefantarnovanu_ROM,Stefan Tarnovanu,Romania,FCSB,GK,Goalkeeper,70,68,65,65,73,55,73
djaniny_CAB,Djaniny,Cabo Verde,Al Fateh,FW,Striker,70,79,70,66,69,35,74
loumtchaouna_FRA,Loum Tchaouna,France,Latium,FW,Right_Winger,70,75,72,63,71,37,59
brandonthomas-asante_GHA,Brandon Thomas-Asante,Ghana,Coventry City,FW,Striker,70,83,69,58,70,31,74
tiagoorobo_BRA,Tiago Orobo,Brazil,Jeonbuk Hyundai,FW,Striker,70,78,71,51,65,26,76
umuttohumcu_GER,Umut Tohumcu,Germany,TSG Hoffenheim,MF,Attacking_Midfielder,70,69,62,68,72,46,53
johntolkin_UNI,John Tolkin,United States,Red Bulls,DF,Left_Back,70,81,46,63,64,65,68
mirkotopic_SER,Mirko Topic,Serbia,FC Famalicão,MF,Defensive_Midfielder,70,65,48,61,61,71,74
ahmedtouba_ALG,Ahmed Touba,Algeria,KV Mechelen,DF,Centre_Back,70,72,53,61,62,68,80
keigotsunemoto_JAP,Keigo Tsunemoto,Japan,Servette FC,DF,Right_Back,70,76,49,61,64,66,59
ikeugbo_CAN,Ike Ugbo,Canada,Sheffield Wed,FW,Striker,70,74,68,57,68,29,69
ravvandenberg_NET,Rav van den Berg,Netherlands,Middlesbrough,DF,Centre_Back,70,65,35,51,60,70,70
nikolavasilj_BOS,Nikola Vasilj,Bosnia-Herzegovina,FC St. Pauli,GK,Goalkeeper,70,70,67,65,71,34,71
olivervilladsen_DEN,Oliver Villadsen,Denmark,1. FC Nürnberg,DF,Right_Back,70,86,48,63,71,62,66
zakvyner_KEN,Zak Vyner,Kenya,Bristol City,DF,Centre_Back,70,68,35,56,62,70,72
davidmollerwolfe_NOR,David Moller Wolfe,Norway,AZ,DF,Left_Back,70,77,52,59,68,65,72
wondujae_KOR,Won Du Jae,"Korea, South",Ulsan Hyundai,MF,Defensive_Midfielder,70,63,51,62,60,67,80
kenanyildiz_TUR,Kenan Yildiz,Turkey,Juventus,FW,Left_Winger,70,75,61,66,73,28,61
andizeqiri_SWI,Andi Zeqiri,Switzerland,Standard Liège,FW,Striker,70,68,69,60,72,23,67
lucazidane_FRA,Luca Zidane,France,Granada CF,GK,Goalkeeper,70,72,67,66,70,37,71
alemao_BRA,Alemao,Brazil,R. Oviedo,FW,Striker,70,74,71,63,68,25,76
paxtenaaronson_UNI,Paxten Aaronson,United States,FC Utrecht,MF,Attacking_Midfielder,69,74,61,64,72,45,48
samadekugbe_CAN,Sam Adekugbe,Canada,Whitecaps FC,DF,Left_Back,69,86,50,60,70,61,76
albionademi_ALB,Albion Ademi,Albania,Tianjin JMT FC,MF,Side_Midfielder,69,82,61,61,74,30,60
antony_BRA,Antony,Brazil,Portland Timbers,MF,Side_Midfielder,69,88,58,61,70,40,55
steliosandreou_CYP,Stelios Andreou,Cyprus,Sp. Charleroi,DF,Centre_Back,69,71,30,55,56,68,76
oliverantman_FIN,Oliver Antman,Finland,Go Ahead Eagles,FW,Right_Winger,69,77,65,64,72,37,59
alexisantunes_SWI,Alexis Antunes,Switzerland,Servette FC,MF,Central_Midfielder,69,70,63,66,74,51,65
adilaouchiche_FRA,Adil Aouchiche,France,Sunderland,MF,Attacking_Midfielder,69,65,63,70,71,56,57
cesararaujo_URU,Cesar Araujo,Uruguay,Orlando City,MF,Defensive_Midfielder,69,65,53,56,63,63,70
jasirasani_ALB,Jasir Asani,Albania,GwangJu FC,MF,Side_Midfielder,69,80,63,64,68,34,60
samsonbaidoo_AUS,Samson Baidoo,Austria,RB Salzburg,DF,Centre_Back,69,70,26,50,60,68,69
theobair_CAN,Theo Bair,Canada,AJ Auxerre,FW,Striker,69,73,67,50,64,28,79
danisilva_POR,Dani Silva,Portugal,Hellas Verona,MF,Central_Midfielder,69,64,55,67,71,60,68
shandonbaptiste_GRE,Shandon Baptiste,Grenada,Luton Town,MF,Central_Midfielder,69,67,58,67,75,68,65
franvieites_SPA,Fran Vieites,Spain,Real Betis,GK,Goalkeeper,69,72,63,73,68,34,66
thiernobarry_FRA,Thierno Barry,France,Villarreal CF,FW,Striker,69,77,69,48,68,22,63
aminebassi_MOR,Amine Bassi,Morocco,Houston Dynamo,MF,Attacking_Midfielder,69,69,69,69,69,48,63
jamesbeadle_ENG,James Beadle,England,Sheffield Wed,GK,Goalkeeper,69,68,67,68,69,46,70
tobiasbech_DEN,Tobias Bech,Denmark,AGF,MF,Attacking_Midfielder,69,82,66,65,70,58,69
valonberisha_KOS,Valon Berisha,Kosovo,LASK,MF,Central_Midfielder,69,58,64,71,73,59,73
di'shonbernard_JAM,Di'Shon Bernard,Jamaica,Sheffield Wed,DF,Centre_Back,69,66,40,53,59,67,75
augustineboakye_GHA,Augustine Boakye,Ghana,AS Saint-Étienne,MF,Side_Midfielder,69,86,61,59,72,26,54
christopherbonsubaah_GHA,Christopher Bonsu Baah,Ghana,KRC Genk,MF,Side_Midfielder,69,86,63,59,77,29,57
brandonborrello_AUS,Brandon Borrello,Australia,WS Wanderers,FW,Striker,69,73,69,65,71,44,76
jordanbos_AUS,Jordan Bos,Australia,KVC Westerlo,DF,Left_Back,69,87,58,60,69,61,79
badredinebouanani_ALG,Badredine Bouanani,Algeria,OGC Nice,FW,Right_Winger,69,71,64,68,71,31,51
michaelboxall_NEW,Michael Boxall,New Zealand,Minnesota United,DF,Centre_Back,69,54,42,58,57,67,80
canbozdogan_GER,Can Bozdogan,Germany,FC Utrecht,MF,Central_Midfielder,69,61,66,68,74,62,66
marcobrescianini_ITA,Marco Brescianini,Italy,Bergamo Calcio,MF,Central_Midfielder,69,53,64,64,66,63,72
markbrink_DEN,Mark Brink,Denmark,FC Nordsjælland,MF,Central_Midfielder,69,64,56,67,69,62,71
andrewbrody_UNI,Andrew Brody,United States,Real Salt Lake,DF,Right_Back,69,73,40,57,66,64,71
nathanielbrown_GER,Nathaniel Brown,Germany,Frankfurt,DF,Left_Back,69,86,47,59,70,60,50
diegocallai_BRA,Diego Callai,Brazil,Sporting CP,GK,Goalkeeper,69,68,65,66,71,22,71
tomcannon_IRE,Tom Cannon,Ireland,Stoke City,FW,Striker,69,78,69,56,72,27,59
thiagocardozo_URU,Thiago Cardozo,Uruguay,Unión,GK,Goalkeeper,69,70,66,61,73,42,65
rasmuscarstensen_DEN,Rasmus Carstensen,Denmark,1. FC Köln,DF,Right_Back,69,73,48,63,67,63,71
nicolascastro_ARG,Nicolas Castro,Argentina,Elche CF,MF,Central_Midfielder,69,60,70,70,69,51,56
assanceesay_GAM,Assan Ceesay,Gambia,Damac FC,FW,Striker,69,84,70,57,64,33,69
giorgichakvetadze_GEO,Giorgi Chakvetadze,Georgia,Watford,MF,Attacking_Midfielder,69,71,66,69,71,34,50
yaniscimignani_FRA,Yanis Cimignani,France,FC Lugano,MF,Side_Midfielder,69,73,66,65,71,52,62
seydoubacisse_GUI,Seydouba Cisse,Guinea,CD Leganés,MF,Central_Midfielder,69,60,66,66,66,62,57
harryclarke_ENG,Harry Clarke,England,Ipswich,DF,Right_Back,69,79,57,60,65,65,79
vitinho_BRA,Vitinho,Brazil,Ettifaq FC,MF,Attacking_Midfielder,69,72,69,69,73,39,62
bradcollins_ENG,Brad Collins,England,Coventry City,GK,Goalkeeper,69,70,64,71,70,43,69
nelsondaluz_ANG,Nelson da Luz,Angola,Qingdao W. Coast,FW,Left_Winger,69,79,66,60,74,34,63
tommyconway_SCO,Tommy Conway,Scotland,Middlesbrough,FW,Striker,69,81,68,53,68,20,57
theocorbeanu_CAN,Theo Corbeanu,Canada,Granada CF,MF,Side_Midfielder,69,78,58,67,71,47,63
mateocoronel_ARG,Mateo Coronel,Argentina,Atlético Tucumán,FW,Striker,69,83,69,67,68,36,59
jasoncummings_AUS,Jason Cummings,Australia,Mohun Bagan SG,FW,Striker,69,66,71,57,66,38,61
willyan_BRA,Willyan,Brazil,FC Seoul,MF,Side_Midfielder,69,86,64,60,72,42,49
jefte_BRA,Jefte,Brazil,Rangers,DF,Left_Back,69,82,52,62,66,62,69
samueldahl_SWE,Samuel Dahl,Sweden,AS Roma,DF,Left_Back,69,83,38,59,69,62,65
arthur_BRA,Arthur,Brazil,Leverkusen,DF,Right_Back,69,74,40,62,68,63,57
deividwashington_BRA,Deivid Washington,Brazil,Chelsea,FW,Striker,69,79,70,53,72,30,66
sebastianodesplanches_ITA,Sebastiano Desplanches,Italy,Palermo,GK,Goalkeeper,69,70,65,66,72,26,68
salimdiakite_MAL,Salim Diakite,Mali,Palermo,DF,Right_Back,69,79,62,62,62,67,76
maximiliandietz_UNI,Maximilian Dietz,United States,Fürth,DF,Centre_Back,69,63,26,42,54,71,70
anferneedijksteel_SUR,Anfernee Dijksteel,Suriname,Middlesbrough,DF,Right_Back,69,73,34,55,65,69,73
festyebosele_IRE,Festy Ebosele,Ireland,Watford,DF,Right_Back,69,90,45,58,73,62,74
danielelfadli_LIB,Daniel Elfadli,Libya,Hamburger SV,DF,Centre_Back,69,65,52,57,59,70,73
salvatoreesposito_ITA,Salvatore Esposito,Italy,Spezia,MF,Central_Midfielder,69,62,60,70,66,59,57
khalilfayad_MOR,Khalil Fayad,Morocco,Montpellier,MF,Central_Midfielder,69,65,59,68,75,63,42
tomfellows_ENG,Tom Fellows,England,West Brom,MF,Side_Midfielder,69,83,61,63,70,46,62
maxfinkgrafe_GER,Max Finkgrafe,Germany,1. FC Köln,DF,Left_Back,69,76,43,60,72,64,67
kianfitz-jim_NET,Kian Fitz-Jim,Netherlands,Ajax,MF,Central_Midfielder,69,69,56,68,74,62,50
sherelfloranus_CUR,Sherel Floranus,Curacao,PEC Zwolle,DF,Right_Back,69,87,46,58,68,64,75
amankwahforson_GHA,Amankwah Forson,Ghana,Norwich,MF,Side_Midfielder,69,86,55,65,73,54,50
matheusfranca_BRA,Matheus Franca,Brazil,Crystal Palace,MF,Attacking_Midfielder,69,77,70,61,75,36,65
matijafrigan_CRO,Matija Frigan,Croatia,KVC Westerlo,FW,Striker,69,79,68,59,68,36,74
andreafulignati_ITA,Andrea Fulignati,Italy,Cremonese,GK,Goalkeeper,69,69,67,71,70,48,69
andresgarcia_SPA,Andres Garcia,Spain,Levante UD,MF,Side_Midfielder,69,74,62,62,71,55,60
aligholizadeh_IRA,Ali Gholizadeh,Iran,Lech Poznań,MF,Side_Midfielder,69,72,66,66,70,48,66
miltongimenez_ARG,Milton Gimenez,Argentina,Boca Juniors,FW,Striker,69,60,72,47,62,28,77
justenglad_UNI,Justen Glad,United States,Real Salt Lake,DF,Centre_Back,69,69,35,50,50,70,74
