Name,Age,Nation,Position,Club,League,Confederation,Billion_KRW,Field,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Name_ID
Kassoum Ouattara,20,France,Left_Back,AS Monaco,Ligue1,UEFA,113.8,DF,69,77,41,60,68,63,68,kassoumouattara_FRA
Kastriot Imeri,25,Switzerland,Central_Midfielder,BSC Young Boys,Swiss_SuperLeague,UEFA,32.5,MF,69,76,72,69,74,57,66,kastriotimeri_SWI
Kaua Santos,22,Brazil,Goalkeeper,Eintracht Frankfurt,Bundesliga,CONMEBOL,40.6,GK,61,64,60,55,64,30,57,kauasantos_BRA
Kayky,22,Brazil,Right_Winger,Esporte Clube Bahia,Brasileiro_SerieA,CONMEBOL,97.5,FW,66,79,58,57,72,28,45,kayky_BRA
Keanu Baccus,27,Australia,Defensive_Midfielder,Mansfield Town,League_One,AFC,11.4,MF,68,77,55,62,69,68,70,keanubaccus_AUS
Keaton Parks,27,United States,Defensive_Midfielder,New York City FC,MLS,CONCACAF,56.9,MF,72,34,62,68,68,68,74,keatonparks_UNI
Keegan Jelacic,22,Australia,Attacking_Midfielder,Melbourne Victory,A_League,AFC,5.7,MF,64,74,57,60,65,54,69,keeganjelacic_AUS
Kees Sims,22,New Zealand,Goalkeeper,GAIS,Allsvenskan,OFC,3.2,GK,57,57,59,59,55,26,54,keessims_NEW
Kees Smit,19,Netherlands,Central_Midfielder,AZ Alkmaar,Eredivisie,UEFA,81.2,MF,64,69,53,62,67,59,63,keessmit_NET
Keigo Tsunemoto,26,Japan,Right_Back,FC Basel 1893,Swiss_SuperLeague,AFC,56.9,DF,70,76,49,61,64,66,59,keigotsunemoto_JAP
Keke Topp,21,Germany,Striker,SV Werder Bremen,Bundesliga,UEFA,65.0,FW,67,60,65,50,62,26,77,keketopp_GER
Kelechi Iheanacho,28,Nigeria,Striker,Sevilla FC,LaLiga,CAF,73.1,FW,74,71,74,69,75,38,71,kelechiiheanacho_NIG
Kellyn Acosta,30,United States,Defensive_Midfielder,Chicago Fire FC,MLS,CONCACAF,24.4,MF,71,74,67,71,71,66,76,kellynacosta_UNI
Kelvin Yeboah,25,Italy,Striker,Minnesota United FC,MLS,UEFA,97.5,FW,71,88,69,57,71,24,69,kelvinyeboah_ITA
Kenan Yildiz,20,Turkey,Left_Winger,Juventus FC,Serie_A,UEFA,812.5,FW,70,75,61,66,73,28,61,kenanyildiz_TUR
Kendry Paez,18,Ecuador,Attacking_Midfielder,Chelsea FC,PremierLeague,CONMEBOL,162.5,MF,72,79,67,69,72,43,52,kendrypaez_ECU
Kenneth Paal,28,Suriname,Left_Back,Antalyaspor,SuperLig,CONCACAF,45.5,DF,71,81,51,68,72,65,72,kennethpaal_SUR
Kenneth Taylor,23,Netherlands,Central_Midfielder,Ajax Amsterdam,Eredivisie,UEFA,455.0,MF,74,74,68,76,74,60,69,kennethtaylor_NET
Kenneth Vargas,23,Costa Rica,Striker,Heart of Midlothian FC,Scottish_Premiership,CONCACAF,14.6,FW,68,82,69,50,68,22,54,kennethvargas_COS
Kenny Tete,29,Netherlands,Right_Back,Fulham FC,PremierLeague,UEFA,211.2,DF,76,73,47,67,69,75,77,kennytete_NET
Keny Arroyo,19,Ecuador,Right_Winger,Besiktas JK,SuperLig,CONMEBOL,113.8,FW,58,70,59,52,59,30,52,kenyarroyo_ECU
Kevin,22,Brazil,Left_Winger,Shakhtar Donetsk,Ukrainian_PremierLeague,CONMEBOL,195.0,FW,70,78,63,66,74,33,54,kevin_BRA
Kevin Akpoguma,30,Nigeria,Centre_Back,TSG 1899 Hoffenheim,Bundesliga,CAF,40.6,DF,74,74,48,59,70,75,74,kevinakpoguma_NIG
Kevin Behrens,34,Germany,Striker,FC Lugano,Swiss_SuperLeague,UEFA,16.2,FW,73,67,72,51,66,42,85,kevinbehrens_GER
Kevin Boma,22,Togo,Centre_Back,GD Estoril Praia,Liga_Portugal,CAF,65.0,DF,65,40,37,45,46,66,69,kevinboma_TOG
Kevin Carlos,24,Spain,Striker,FC Basel 1893,Swiss_SuperLeague,UEFA,73.1,FW,69,62,69,52,65,27,75,kevincarlos_SPA
Kevin Danois,21,France,Central_Midfielder,AJ Auxerre,Ligue1,UEFA,130.0,MF,61,55,53,60,61,61,50,kevindanois_FRA
Kevin Danso,26,Austria,Centre_Back,Tottenham Hotspur,PremierLeague,UEFA,406.2,DF,80,75,32,57,62,80,85,kevindanso_AUS
Kevin De Bruyne,34,Belgium,Attacking_Midfielder,SSC Napoli,Serie_A,UEFA,325.0,MF,90,67,87,94,87,65,78,kevindebruyne_BEL
Kevin Denkey,24,Togo,Striker,FC Cincinnati,MLS,CAF,227.5,FW,76,75,77,54,72,29,83,kevindenkey_TOG
Kevin Gutierrez,28,Argentina,Defensive_Midfielder,Defensa y Justicia,Liga_Profesional,CONMEBOL,56.9,MF,70,77,60,67,72,63,71,kevingutierrez_ARG
Kevin Kampl,34,Slovenia,Central_Midfielder,RB Leipzig,Bundesliga,UEFA,40.6,MF,78,52,66,79,81,64,59,kevinkampl_SLO
Kevin Kelsy,21,Venezuela,Striker,Portland Timbers,MLS,CONMEBOL,65.0,FW,65,77,66,47,61,27,55,kevinkelsy_VEN
Kevin Mac Allister,27,Argentina,Centre_Back,Union Saint-Gilloise,Jupiler_ProLeague,CONMEBOL,121.9,DF,74,75,55,60,72,74,79,kevinmacallister_ARG
Kevin Mbabu,30,Switzerland,Right_Back,FC Midtjylland,Danish_Superligaen,UEFA,56.9,DF,76,84,51,67,71,73,78,kevinmbabu_SWI
Kevin Muller,34,Germany,Goalkeeper,1.FC Heidenheim 1846,Bundesliga,UEFA,11.4,GK,75,73,71,69,78,48,74,kevinmuller_GER
Kevin O'Toole,26,United States,Left_Back,New York City FC,MLS,CONCACAF,13.8,DF,62,67,53,51,63,59,60,kevino'toole_UNI
Kevin Paredes,22,United States,Side_Midfielder,VfL Wolfsburg,Bundesliga,CONCACAF,121.9,MF,73,78,59,66,78,58,49,kevinparedes_UNI
Kevin Schade,23,Germany,Left_Winger,Brentford FC,PremierLeague,UEFA,487.5,FW,72,94,65,59,73,29,64,kevinschade_GER
Kevin Trapp,35,Germany,Goalkeeper,Eintracht Frankfurt,Bundesliga,UEFA,40.6,GK,82,82,80,76,84,46,79,kevintrapp_GER
Kevin Zeroli,20,Italy,Central_Midfielder,AC Monza,Serie_B,UEFA,65.0,MF,65,68,57,62,70,64,59,kevinzeroli_ITA
Kewin,30,Brazil,Goalkeeper,Moreirense FC,Liga_Portugal,CONMEBOL,16.2,GK,72,75,67,66,75,29,74,kewin_BRA
Khalil Fayad,21,Morocco,Central_Midfielder,Montpellier HSC,Ligue2,CAF,48.8,MF,69,65,59,68,75,63,42,khalilfayad_MOR
Khephren Thuram,24,France,Central_Midfielder,Juventus FC,Serie_A,UEFA,650.0,MF,78,71,71,77,78,76,78,khephrenthuram_FRA
Khusniddin Alikulov,26,Uzbekistan,Centre_Back,Caykur Rizespor,SuperLig,AFC,27.6,DF,63,63,31,48,47,63,63,khusniddinalikulov_UZB
Khvicha Kvaratskhelia,24,Georgia,Left_Winger,Paris Saint-Germain,Ligue1,UEFA,1462.5,FW,85,86,79,80,86,41,71,khvichakvaratskhelia_GEO
Kialonda Gaspar,27,Angola,Centre_Back,US Lecce,Serie_A,CAF,56.9,DF,72,64,30,40,54,72,81,kialondagaspar_ANG
Kian Fitz-Jim,22,Netherlands,Central_Midfielder,Ajax Amsterdam,Eredivisie,UEFA,81.2,MF,69,69,56,68,74,62,50,kianfitz-jim_NET
Kieran Dowell,27,England,Attacking_Midfielder,Rangers FC,Scottish_Premiership,UEFA,16.2,MF,71,63,70,71,73,40,55,kierandowell_ENG
Kieran Tierney,28,Scotland,Left_Back,Celtic FC,Scottish_Premiership,UEFA,146.2,DF,79,80,60,75,77,76,75,kierantierney_SCO
Kieran Trippier,34,England,Right_Back,Newcastle United,PremierLeague,UEFA,65.0,DF,83,67,65,85,78,81,72,kierantrippier_ENG
Kiernan Dewsbury-Hall,26,England,Central_Midfielder,Chelsea FC,PremierLeague,UEFA,325.0,MF,78,67,71,77,78,69,77,kiernandewsbury-hall_ENG
Kieron Bowie,22,Scotland,Striker,Hibernian FC,Scottish_Premiership,UEFA,16.2,FW,64,75,62,59,63,39,80,kieronbowie_SCO
Kike Garcia,35,Spain,Striker,RCD Espanyol Barcelona,LaLiga,UEFA,14.6,FW,74,52,75,64,72,44,72,kikegarcia_SPA
Kike Salas,23,Spain,Centre_Back,Sevilla FC,LaLiga,UEFA,130.0,DF,73,63,26,46,52,74,74,kikesalas_SPA
Kiko Femenia,34,Spain,Right_Back,Getafe CF,LaLiga,UEFA,14.6,DF,73,69,56,69,67,71,65,kikofemenia_SPA
Kiliann Sildillia,23,France,Right_Back,PSV Eindhoven,Eredivisie,UEFA,162.5,DF,73,68,30,61,68,74,71,kiliannsildillia_FRA
Killian Sardella,23,Belgium,Right_Back,RSC Anderlecht,Jupiler_ProLeague,UEFA,81.2,DF,72,74,38,67,73,67,64,killiansardella_BEL
Kim Hyeon Ug,30,"Korea, South",Right_Winger,Daejeon Hana Citizen,K_League1,AFC,8.1,FW,70,79,69,64,73,48,60,kimhyeonug_KOR
Kim Jeong Hoon,24,"Korea, South",Goalkeeper,Jeonbuk Hyundai Motors,K_League1,AFC,7.3,GK,65,62,66,58,68,17,62,kimjeonghoon_KOR
Kim Jin Hyuk,32,"Korea, South",Centre_Back,Daegu FC,K_League1,AFC,8.9,DF,69,59,58,55,60,68,78,kimjinhyuk_KOR
Kim Jin Kyu,28,"Korea, South",Central_Midfielder,Jeonbuk Hyundai Motors,K_League1,AFC,13.8,MF,68,76,60,67,70,37,69,kimjinkyu_KOR
Kim Ju Sung,24,"Korea, South",Centre_Back,FC Seoul,K_League1,AFC,13.8,DF,67,73,39,47,54,65,73,kimjusung_KOR
Kim Min Duk,29,"Korea, South",Centre_Back,Daejeon Hana Citizen,K_League1,AFC,8.9,DF,66,64,33,38,53,66,73,kimminduk_KOR
Kim Min Jae,28,"Korea, South",Centre_Back,Bayern Munich,Bundesliga,AFC,650.0,DF,83,76,33,57,63,85,83,kimminjae_KOR
Kim Moon Hwan,29,"Korea, South",Right_Back,Daejeon Hana Citizen,K_League1,AFC,12.2,DF,68,83,53,59,68,60,68,kimmoonhwan_KOR
Kim Seung Gyu,34,"Korea, South",Goalkeeper,FC Tokyo,J1_League,AFC,10.6,GK,73,75,65,70,76,36,71,kimseunggyu_KOR
Kim Tae Hwan,36,"Korea, South",Right_Back,Jeonbuk Hyundai Motors,K_League1,AFC,7.3,DF,65,80,51,58,63,57,76,kimtaehwan_KOR
Kim Young Bin,33,"Korea, South",Centre_Back,Jeonbuk Hyundai Motors,K_League1,AFC,7.3,DF,66,62,28,47,46,65,77,kimyoungbin_KOR
Ki Sung Yueng,36,"Korea, South",Defensive_Midfielder,Pohang Steelers,K_League1,AFC,7.3,MF,75,54,66,76,70,64,77,kisungyueng_KOR
Kjell Scherpen,25,Netherlands,Goalkeeper,Union Saint-Gilloise,Jupiler_ProLeague,UEFA,81.2,GK,72,76,67,70,73,41,72,kjellscherpen_NET
Kobbie Mainoo,20,England,Central_Midfielder,Manchester United,PremierLeague,UEFA,812.5,MF,77,74,66,74,81,73,72,kobbiemainoo_ENG
Kodai Sano,21,Japan,Central_Midfielder,NEC Nijmegen,Eredivisie,AFC,65.0,MF,68,67,56,67,71,59,64,kodaisano_JAP
Koen Casteels,33,Belgium,Goalkeeper,Al-Qadsiah FC,Saudi_ProLeague,UEFA,73.1,GK,82,82,79,74,85,45,83,koencasteels_BEL
Ko Itakura,28,Japan,Centre_Back,Borussia Mönchengladbach,Bundesliga,AFC,195.0,DF,76,73,45,59,70,77,73,koitakura_JAP
Koji Miyoshi,28,Japan,Side_Midfielder,VfL Bochum,Bundesliga_2,AFC,24.4,MF,70,75,65,68,74,46,49,kojimiyoshi_JAP
Koke,33,Spain,Central_Midfielder,Atlético de Madrid,LaLiga,UEFA,130.0,MF,83,69,72,84,79,77,78,koke_SPA
Koki Machida,27,Japan,Centre_Back,TSG 1899 Hoffenheim,Bundesliga,AFC,178.8,DF,74,78,42,59,52,73,80,kokimachida_JAP
Koki Ogawa,27,Japan,Striker,NEC Nijmegen,Eredivisie,AFC,40.6,FW,69,48,70,57,65,29,70,kokiogawa_JAP
Koni De Winter,23,Belgium,Centre_Back,Genoa CFC,Serie_A,UEFA,357.5,DF,72,67,39,57,66,73,71,konidewinter_BEL
Konstantinos Koulierakis,21,Greece,Centre_Back,VfL Wolfsburg,Bundesliga,UEFA,406.2,DF,74,69,43,56,63,74,75,konstantinoskoulierakis_GRE
Konstantinos Mavropanos,27,Greece,Centre_Back,West Ham United,PremierLeague,UEFA,276.2,DF,78,74,56,54,59,79,82,konstantinosmavropanos_GRE
Konstantinos Tsimikas,29,Greece,Left_Back,Liverpool FC,PremierLeague,UEFA,292.5,DF,77,80,57,74,75,73,78,konstantinostsimikas_GRE
Konstantinos Tzolakis,22,Greece,Goalkeeper,Olympiacos Piraeus,SuperLeague1,UEFA,162.5,GK,73,73,71,70,75,49,70,konstantinostzolakis_GRE
Ko Seung Beom,31,"Korea, South",Central_Midfielder,Ulsan HD FC,K_League1,AFC,13.0,MF,71,72,60,68,71,66,78,koseungbeom_KOR
Kosta Barbarouses,35,New Zealand,Striker,Western Sydney Wanderers,A_League,OFC,5.7,FW,68,78,68,58,70,38,74,kostabarbarouses_NEW
Kosta Grozos,24,Australia,Central_Midfielder,Newcastle United Jets,A_League,AFC,8.1,MF,63,68,53,64,62,55,69,kostagrozos_AUS
Kristers Tobers,24,Latvia,Centre_Back,Aberdeen FC,Scottish_Premiership,UEFA,16.2,DF,67,54,42,54,50,67,73,kristerstobers_LAT
Kristian Arnstad,21,Norway,Central_Midfielder,Aarhus GF,Danish_Superligaen,UEFA,40.6,MF,66,68,56,65,70,60,64,kristianarnstad_NOR
Kristian Hlynsson,21,Iceland,Attacking_Midfielder,Twente Enschede FC,Eredivisie,UEFA,65.0,MF,69,65,63,65,72,41,50,kristianhlynsson_ICE
Kristian Thorstvedt,26,Norway,Attacking_Midfielder,US Sassuolo,Serie_A,UEFA,146.2,MF,73,57,71,73,72,67,79,kristianthorstvedt_NOR
Kristijan Belic,24,Serbia,Defensive_Midfielder,AZ Alkmaar,Eredivisie,UEFA,56.9,MF,72,65,54,67,66,72,74,kristijanbelic_SER
Kristijan Kahlina,33,Croatia,Goalkeeper,Charlotte FC,MLS,UEFA,29.2,GK,68,68,69,67,69,21,68,kristijankahlina_CRO
Kristjan Asllani,23,Albania,Defensive_Midfielder,Inter Milan,Serie_A,UEFA,211.2,MF,75,66,61,74,74,70,69,kristjanasllani_ALB
Kristoffer Ajer,27,Norway,Centre_Back,Brentford FC,PremierLeague,UEFA,292.5,DF,76,64,56,63,70,74,82,kristofferajer_NOR
Krystof Danek,22,Czech Republic,Right_Winger,LASK,Austria_Bundesliga,UEFA,19.5,FW,70,69,61,69,73,26,59,krystofdanek_CZE
Krzysztof Piatek,30,Poland,Striker,Al-Duhail SC,QSL,UEFA,138.1,FW,74,70,75,56,72,36,71,krzysztofpiatek_POL
Kurt Zouma,30,France,Centre_Back,West Ham United,PremierLeague,UEFA,162.5,DF,78,52,51,61,56,78,82,kurtzouma_FRA
Kuryu Matsuki,22,Japan,Attacking_Midfielder,Southampton FC,Championship,AFC,39.0,MF,62,66,61,58,61,58,71,kuryumatsuki_JAP
Kwon Hyeok Kyu,24,"Korea, South",Defensive_Midfielder,FC Nantes,Ligue1,AFC,11.4,MF,66,68,48,59,60,60,82,kwonhyeokkyu_KOR
Kye Rowles,27,Australia,Centre_Back,D.C. United,MLS,AFC,19.5,DF,71,64,24,46,47,72,76,kyerowles_AUS
Kyle Duncan,27,United States,Right_Back,New York Red Bulls,MLS,CONCACAF,19.5,DF,67,83,44,51,67,63,71,kyleduncan_UNI
Kyle Hiebert,27,Canada,Centre_Back,St. Louis CITY SC,MLS,CONCACAF,29.2,DF,67,66,25,47,54,66,74,kylehiebert_CAN
Kyle Walker-Peters,28,England,Right_Back,West Ham United,PremierLeague,UEFA,243.8,DF,76,75,47,68,74,73,71,kylewalker-peters_ENG
Kyle Walker,35,England,Right_Back,Burnley FC,PremierLeague,UEFA,65.0,DF,84,89,64,77,78,79,81,kylewalker_ENG
Kylian Mbappe,26,France,Striker,Real Madrid,LaLiga,UEFA,2925.0,FW,91,97,90,80,92,36,78,kylianmbappe_FRA
Kyogo Furuhashi,30,Japan,Striker,Birmingham City,Championship,AFC,146.2,FW,77,84,78,67,75,49,65,kyogofuruhashi_JAP
Kyriani Sabbe,20,Belgium,Right_Back,Club Brugge KV,Jupiler_ProLeague,UEFA,73.1,DF,70,76,51,68,71,63,58,kyrianisabbe_BEL
Lachlan Bayliss,23,New Zealand,Central_Midfielder,Newcastle United Jets,A_League,OFC,5.7,MF,58,74,55,52,59,40,56,lachlanbayliss_NEW
Lachlan Jackson,30,Australia,Centre_Back,Melbourne Victory,A_League,AFC,8.1,DF,65,44,26,42,45,65,75,lachlanjackson_AUS
Ladislav Krejci,26,Czech Republic,Centre_Back,Girona FC,LaLiga,UEFA,195.0,DF,77,67,67,67,69,74,85,ladislavkrejci_CZE
Lamare Bogarde,21,Netherlands,Defensive_Midfielder,Aston Villa,PremierLeague,UEFA,97.5,MF,64,64,46,57,61,63,69,lamarebogarde_NET
Lameck Banda,24,Zambia,Left_Winger,US Lecce,Serie_A,CAF,73.1,FW,72,88,66,60,77,30,43,lameckbanda_ZAM
Lamine Camara,21,Senegal,Central_Midfielder,AS Monaco,Ligue1,CAF,357.5,MF,73,79,65,73,74,57,59,laminecamara_SEN
Lamine Yamal,18,Spain,Right_Winger,FC Barcelona,LaLiga,UEFA,3250.0,FW,81,82,75,76,82,23,48,lamineyamal_SPA
Lars Unnerstall,35,Germany,Goalkeeper,Twente Enschede FC,Eredivisie,UEFA,32.5,GK,80,80,80,66,83,32,80,larsunnerstall_GER
Lars Villiger,22,Switzerland,Striker,FC Luzern,Swiss_SuperLeague,UEFA,56.9,FW,66,65,66,48,64,24,68,larsvilliger_SWI
Lassana Coulibaly,29,Mali,Central_Midfielder,US Lecce,Serie_A,CAF,40.6,MF,74,69,58,69,72,72,75,lassanacoulibaly_MAL
Lassina Traore,24,Burkina Faso,Striker,Shakhtar Donetsk,Ukrainian_PremierLeague,CAF,65.0,FW,73,78,71,58,69,30,76,lassinatraore_BUR
Laurentiu Popescu,28,Romania,Goalkeeper,CS Universitatea Craiova,Romaina_SuperLiga,UEFA,27.6,GK,68,68,67,67,69,31,67,laurentiupopescu_ROM
Lautaro Blanco,26,Argentina,Left_Back,CA Boca Juniors,Liga_Profesional,CONMEBOL,61.8,DF,71,78,46,64,69,63,69,lautaroblanco_ARG
Lautaro Martinez,27,Argentina,Striker,Inter Milan,Serie_A,CONMEBOL,1543.8,FW,89,82,88,75,87,54,85,lautaromartinez_ARG
Lawrence Ati Zigi,28,Ghana,Goalkeeper,FC St. Gallen 1879,Swiss_SuperLeague,CAF,19.5,GK,73,74,69,65,75,40,72,lawrenceatizigi_GHA
Lawrence Shankland,29,Scotland,Striker,Heart of Midlothian FC,Scottish_Premiership,UEFA,40.6,FW,75,63,78,64,74,28,80,lawrenceshankland_SCO
Lawrence Thomas,33,Australia,Goalkeeper,Western Sydney Wanderers,A_League,AFC,6.1,GK,69,70,67,69,69,36,68,lawrencethomas_AUS
Lazare Amani,27,Cote d'Ivoire,Central_Midfielder,Union Saint-Gilloise,Jupiler_ProLeague,CAF,48.8,MF,73,77,65,70,79,66,70,lazareamani_COT
Lazaros Rota,27,Greece,Right_Back,AEK Athens,SuperLeague1,UEFA,48.8,DF,72,78,44,62,69,67,70,lazarosrota_GRE
Lazar Samardzic,23,Serbia,Attacking_Midfielder,Atalanta BC,Serie_A,UEFA,276.2,MF,75,70,71,73,79,60,62,lazarsamardzic_SER
Leandro Brey,22,Argentina,Goalkeeper,CA Boca Juniors,Liga_Profesional,CONMEBOL,24.4,GK,64,64,60,50,65,29,65,leandrobrey_ARG
Leandro Cabrera,34,Uruguay,Centre_Back,RCD Espanyol Barcelona,LaLiga,CONMEBOL,16.2,DF,74,54,45,57,53,74,79,leandrocabrera_URU
Leandro Lozano,26,Uruguay,Right_Back,AA Argentinos Juniors,Liga_Profesional,CONMEBOL,56.9,DF,70,78,56,63,66,65,69,leandrolozano_URU
Leandro Paredes,31,Argentina,Defensive_Midfielder,CA Boca Juniors,Liga_Profesional,CONMEBOL,81.2,MF,78,62,64,83,78,71,77,leandroparedes_ARG
Leandro Trossard,30,Belgium,Left_Winger,Arsenal FC,PremierLeague,UEFA,357.5,FW,83,82,81,80,85,30,61,leandrotrossard_BEL
Lee Chang Geun,31,"Korea, South",Goalkeeper,Daejeon Hana Citizen,K_League1,AFC,10.6,GK,74,73,74,67,77,45,72,leechanggeun_KOR
Lee Dong Kyeong,27,"Korea, South",Attacking_Midfielder,Gimcheon Sangmu,K_League1,AFC,22.8,MF,74,75,74,72,75,57,69,leedongkyeong_KOR
Lee Han Beom,23,"Korea, South",Centre_Back,FC Midtjylland,Danish_Superligaen,AFC,16.2,DF,69,61,28,50,57,69,73,leehanbeom_KOR
Lee Ho Jae,24,"Korea, South",Striker,Pohang Steelers,K_League1,AFC,10.6,FW,67,38,73,44,55,26,76,leehojae_KOR
Lee Hyun Ju,22,"Korea, South",Attacking_Midfielder,FC Arouca,Liga_Portugal,AFC,24.4,MF,66,73,55,61,72,32,52,leehyunju_KOR
Lee Jae Sung,32,"Korea, South",Attacking_Midfielder,1.FSV Mainz 05,Bundesliga,AFC,40.6,MF,76,69,71,72,81,59,61,leejaesung_KOR
Lee Jin Yong,24,"Korea, South",Defensive_Midfielder,Daegu FC,K_League1,AFC,8.1,MF,65,59,48,61,64,63,73,leejinyong_KOR
Lee Myung Jae,31,"Korea, South",Left_Back,Daejeon Hana Citizen,K_League1,AFC,8.1,DF,68,77,43,60,68,60,68,leemyungjae_KOR
Lee Myung Joo,35,"Korea, South",Central_Midfielder,Incheon United,K_League2,AFC,5.7,MF,69,68,61,67,69,60,72,leemyungjoo_KOR
Lee Seung Mo,27,"Korea, South",Central_Midfielder,FC Seoul,K_League1,AFC,8.1,MF,62,70,57,56,63,56,76,leeseungmo_KOR
Lee Seung Woo,27,"Korea, South",Attacking_Midfielder,Jeonbuk Hyundai Motors,K_League1,AFC,8.9,MF,72,82,70,66,74,41,63,leeseungwoo_KOR
Lee Soon Min,31,"Korea, South",Central_Midfielder,Daejeon Hana Citizen,K_League1,AFC,8.9,MF,70,68,61,65,69,67,79,leesoonmin_KOR
Lee Yeong Jae,30,"Korea, South",Central_Midfielder,Jeonbuk Hyundai Motors,K_League1,AFC,10.6,MF,71,75,62,69,73,58,69,leeyeongjae_KOR
Leif Davis,25,England,Left_Back,Ipswich Town,Championship,UEFA,357.5,DF,76,80,54,75,73,70,73,leifdavis_ENG
Leighton Clarkson,23,England,Attacking_Midfielder,Aberdeen FC,Scottish_Premiership,UEFA,21.1,MF,70,66,64,71,71,60,56,leightonclarkson_ENG
Lennard Maloney,25,United States,Defensive_Midfielder,1.FSV Mainz 05,Bundesliga,CONCACAF,56.9,MF,73,64,44,56,60,75,86,lennardmaloney_UNI
Lennon Miller,18,Scotland,Central_Midfielder,Motherwell FC,Scottish_Premiership,UEFA,130.0,MF,66,73,58,66,67,52,63,lennonmiller_SCO
Leny Yoro,19,France,Centre_Back,Manchester United,PremierLeague,UEFA,893.8,DF,78,73,41,59,61,79,73,lenyyoro_FRA
Leo Duarte,29,Brazil,Centre_Back,Basaksehir FK,SuperLig,CONMEBOL,48.8,DF,75,57,36,49,60,76,78,leoduarte_BRA
Leo Kokubo,24,Japan,Goalkeeper,Sint-Truidense VV,Jupiler_ProLeague,AFC,48.8,GK,64,63,62,60,65,41,63,leokokubo_JAP
Leo Leroy,25,France,Central_Midfielder,FC Basel 1893,Swiss_SuperLeague,UEFA,32.5,MF,69,53,56,69,69,61,66,leoleroy_FRA
Leonardo Balerdi,26,Argentina,Centre_Back,Olympique Marseille,Ligue1,CONMEBOL,325.0,DF,79,64,45,62,68,80,77,leonardobalerdi_ARG
Leonardo Fernandez,26,Uruguay,Attacking_Midfielder,CA Peñarol,Other_leagues,CONMEBOL,121.9,MF,76,78,79,76,75,44,64,leonardofernandez_URU
Leonardo Morales,34,Argentina,Centre_Back,Club Atlético Belgrano,Liga_Profesional,CONMEBOL,11.4,DF,72,70,33,52,64,72,76,leonardomorales_ARG
Leonardo Pavoletti,36,Italy,Striker,Cagliari Calcio,Serie_A,UEFA,11.4,FW,70,49,68,53,61,39,68,leonardopavoletti_ITA
Leon Avdullahu,21,Switzerland,Defensive_Midfielder,TSG 1899 Hoffenheim,Bundesliga,UEFA,162.5,MF,63,59,48,59,59,57,63,leonavdullahu_SWI
Leonel Picco,26,Argentina,Defensive_Midfielder,Club Atlético Platense,Liga_Profesional,CONMEBOL,48.8,MF,68,54,58,61,63,65,73,leonelpicco_ARG
Leon Flach,24,United States,Defensive_Midfielder,Jagiellonia Bialystok,Ekstraklasa,CONCACAF,48.8,MF,68,82,54,63,69,68,70,leonflach_UNI
Leon Goretzka,30,Germany,Central_Midfielder,Bayern Munich,Bundesliga,UEFA,357.5,MF,83,70,80,80,81,80,85,leongoretzka_GER
Leon Grgic,19,Austria,Striker,SK Sturm Graz,Austria_Bundesliga,UEFA,40.6,FW,60,64,62,48,58,19,56,leongrgic_AUS
Leon King,21,Scotland,Centre_Back,Rangers FC,Scottish_Premiership,UEFA,13.0,DF,66,69,34,60,65,66,64,leonking_SCO
Leo Ostigard,25,Norway,Centre_Back,Stade Rennais FC,Ligue1,UEFA,162.5,DF,72,64,37,50,61,71,79,leoostigard_NOR
Leopold Querfeld,21,Austria,Centre_Back,1.FC Union Berlin,Bundesliga,UEFA,211.2,DF,73,61,40,55,51,72,82,leopoldquerfeld_AUS
Leopold Wahlstedt,26,Sweden,Goalkeeper,Aarhus GF,Danish_Superligaen,UEFA,16.2,GK,67,68,64,64,70,36,65,leopoldwahlstedt_SWE
Leo Roman,25,Spain,Goalkeeper,RCD Mallorca,LaLiga,UEFA,81.2,GK,73,71,72,69,75,49,70,leoroman_SPA
Leo Sauer,19,Slovakia,Left_Winger,Feyenoord Rotterdam,Eredivisie,UEFA,81.2,FW,66,81,58,61,70,39,59,leosauer_SLO
Lesley Ugochukwu,21,France,Defensive_Midfielder,Chelsea FC,PremierLeague,UEFA,292.5,MF,73,64,57,68,68,72,75,lesleyugochukwu_FRA
Levi Colwill,22,England,Centre_Back,Chelsea FC,PremierLeague,UEFA,893.8,DF,77,69,40,68,68,77,77,levicolwill_ENG
Levi Garcia,27,Trinidad and Tobago,Striker,Spartak Moscow,Russian_PremierLiga,CONCACAF,195.0,FW,78,89,77,71,81,35,82,levigarcia_TRI
Levin Winkler,21,Switzerland,Central_Midfielder,FC Luzern,Swiss_SuperLeague,UEFA,29.2,MF,62,62,48,61,62,61,57,levinwinkler_SWI
Lewin Blum,24,Switzerland,Right_Back,BSC Young Boys,Swiss_SuperLeague,UEFA,48.8,DF,70,74,27,64,69,65,66,lewinblum_SWI
Lewis Cook,28,England,Central_Midfielder,AFC Bournemouth,PremierLeague,UEFA,243.8,MF,77,60,62,75,77,73,68,lewiscook_ENG
Lewis Ferguson,25,Scotland,Central_Midfielder,Bologna FC 1909,Serie_A,UEFA,455.0,MF,79,75,78,75,80,73,82,lewisferguson_SCO
Lewis Hall,20,England,Left_Back,Newcastle United,PremierLeague,UEFA,520.0,DF,73,74,62,74,75,68,59,lewishall_ENG
Lewis Holtby,34,Germany,Central_Midfielder,Holstein Kiel,Bundesliga_2,UEFA,8.1,MF,74,61,66,75,76,63,67,lewisholtby_GER
