Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
lucasberaldo_BRA,Lucas Beraldo,Brazil,Paris SG,DF,Centre_Back,77,68,38,65,67,76,74
lucasbergvall_SWE,Lucas Bergvall,Sweden,Spurs,MF,Central_Midfielder,68,72,52,67,73,53,65
lucaschevalier_FRA,Lucas Chevalier,France,LOSC Lille,GK,Goalkeeper,80,80,79,72,83,45,78
lucasdacunha_FRA,Lucas Da Cunha,France,Como,MF,Side_Midfielder,74,79,69,69,78,39,56
lucasdigne_FRA,Lucas Digne,France,Aston Villa,DF,Left_Back,79,73,68,78,76,76,74
lucasgourna-douath_FRA,Lucas Gourna-Douath,France,RB Salzburg,MF,Defensive_Midfielder,73,76,52,65,71,70,77
lucashernandez_FRA,Lucas Hernandez,France,Paris SG,DF,Centre_Back,83,74,54,72,71,84,78
lucashey_DEN,Lucas Hey,Denmark,FC Nordsjælland,DF,Centre_Back,67,62,41,56,63,68,65
lucashogsberg_DEN,Lucas Hogsberg,Denmark,FC Nordsjælland,DF,Right_Back,57,71,25,44,58,51,58
lucaslund_DEN,Lucas Lund,Denmark,Viborg FF,GK,Goalkeeper,69,70,68,67,70,35,69
lucasmartinezquarta_ARG,Lucas Martinez Quarta,Argentina,Fiorentina,DF,Centre_Back,77,56,56,69,70,76,78
lucasmauragis_AUS,Lucas Mauragis,Australia,Central Coast,DF,Left_Back,65,77,50,60,64,58,72
lucaspaqueta_BRA,Lucas Paqueta,Brazil,West Ham,MF,Side_Midfielder,82,72,77,79,85,69,79
lucasperez_SPA,Lucas Perez,Spain,RC Deportivo,FW,Striker,75,74,76,75,72,30,70
lucasperri_BRA,Lucas Perri,Brazil,OL,GK,Goalkeeper,78,81,73,80,81,35,75
lucaspires_BRA,Lucas Pires,Brazil,Burnley,DF,Left_Back,72,76,49,64,64,67,66
lucaspossignolo_BRA,Lucas Possignolo,Brazil,Zhejiang Pro,DF,Centre_Back,70,49,37,46,50,70,75
lucassanabria_URU,Lucas Sanabria,Uruguay,Nacional,MF,Defensive_Midfielder,63,57,48,57,62,60,59
lucasstassin_BEL,Lucas Stassin,Belgium,AS Saint-Étienne,FW,Striker,68,69,72,63,68,34,57
lucastorreira_URU,Lucas Torreira,Uruguay,Galatasaray,MF,Defensive_Midfielder,83,76,69,78,81,81,81
lucasvazquez_SPA,Lucas Vazquez,Spain,Real Madrid,DF,Right_Back,81,81,74,80,81,74,69
lucazidane_FRA,Luca Zidane,France,Granada CF,GK,Goalkeeper,70,72,67,66,70,37,71
lucianoacosta_ARG,Luciano Acosta,Argentina,FC Cincinnati,MF,Attacking_Midfielder,81,79,73,76,85,46,56
lucienagoume_FRA,Lucien Agoume,France,Sevilla FC,MF,Central_Midfielder,72,61,54,69,73,69,70
ludovitreis_NET,Ludovit Reis,Netherlands,Hamburger SV,MF,Central_Midfielder,73,73,63,68,76,67,72
ludwigaugustinsson_SWE,Ludwig Augustinsson,Sweden,RSC Anderlecht,DF,Left_Back,74,66,59,74,67,73,71
luisdiaz_COL,Luis Diaz,Colombia,Liverpool,FW,Left_Winger,84,90,80,75,87,39,75
luisingolotti_ARG,Luis Ingolotti,Argentina,Central Córdoba,GK,Goalkeeper,66,68,66,58,66,31,65
luismaximiano_POR,Luis Maximiano,Portugal,UD Almería,GK,Goalkeeper,77,77,75,72,79,55,72
luismuriel_COL,Luis Muriel,Colombia,Orlando City,FW,Striker,78,85,78,73,82,29,67
luispalma_HON,Luis Palma,Honduras,Celtic,FW,Left_Winger,74,77,74,75,75,32,63
luissuarez_URU,Luis Suarez,Uruguay,Inter Miami CF,FW,Striker,82,64,85,78,77,41,75
luistoomey_NEW,Luis Toomey,New Zealand,Auckland FC,MF,Attacking_Midfielder,54,60,47,54,56,40,60
luizjunior_BRA,Luiz Junior,Brazil,Villarreal CF,GK,Goalkeeper,76,76,75,69,77,30,76
lukaivanusec_CRO,Luka Ivanusec,Croatia,Feyenoord,FW,Left_Winger,76,65,73,72,83,58,73
lukamodric_CRO,Luka Modric,Croatia,Real Madrid,MF,Central_Midfielder,86,72,76,88,87,71,64
lukasgortler_GER,Lukas Gortler,Germany,FC St. Gallen,MF,Central_Midfielder,72,69,69,75,68,59,79
lukasgrgic_AUS,Lukas Grgic,Austria,SK Rapid,MF,Defensive_Midfielder,69,67,44,60,62,66,82
lukasharaslin_SLO,Lukas Haraslin,Slovakia,Sparta Praha,FW,Left_Winger,78,80,74,73,81,40,59
lukashornicek_CZE,Lukas Hornicek,Czech Republic,SC Braga,GK,Goalkeeper,66,70,63,69,67,23,66
lukashradecky_FIN,Lukas Hradecky,Finland,Leverkusen,GK,Goalkeeper,84,85,80,69,87,40,82
lukaskacavenda_CRO,Lukas Kacavenda,Croatia,Dinamo Zagreb,MF,Attacking_Midfielder,68,66,64,66,70,52,67
lukaskelly-heald_NEW,Lukas Kelly-Heald,New Zealand,Well. Phoenix,DF,Left_Back,61,60,42,52,56,60,68
lukasklostermann_GER,Lukas Klostermann,Germany,RB Leipzig,DF,Centre_Back,79,82,50,64,70,81,76
lukaslerager_DEN,Lukas Lerager,Denmark,F.C. København,MF,Central_Midfielder,73,68,69,69,69,71,84
lukasmacnaughton_CAN,Lukas MacNaughton,Canada,Nashville SC,DF,Centre_Back,62,60,31,39,49,62,69
lukasucic_CRO,Luka Sucic,Croatia,Real Sociedad,MF,Attacking_Midfielder,74,79,73,74,74,49,69
lukasullrich_GER,Lukas Ullrich,Germany,M'gladbach,DF,Left_Back,62,67,43,54,62,56,61
lukaszfabianski_POL,Lukasz Fabianski,Poland,West Ham,GK,Goalkeeper,77,77,78,68,76,49,77
lukaszlakomy_POL,Lukasz Lakomy,Poland,BSC Young Boys,MF,Defensive_Midfielder,69,67,55,61,65,65,73
lukaszskorupski_POL,Lukasz Skorupski,Poland,Bologna,GK,Goalkeeper,79,79,76,68,83,51,78
lukavuskovic_CRO,Luka Vuskovic,Croatia,KVC Westerlo,DF,Centre_Back,64,61,62,50,58,59,75
lukeamos_ENG,Luke Amos,England,Hibernian,MF,Central_Midfielder,66,46,54,65,66,63,61
lukebrattan_AUS,Luke Brattan,Australia,Macarthur FC,MF,Defensive_Midfielder,68,53,63,70,65,60,78
lukemccowan_SCO,Luke McCowan,Scotland,Celtic,MF,Central_Midfielder,69,75,70,70,73,57,62
lukeshaw_ENG,Luke Shaw,England,Man Utd,DF,Left_Back,82,75,57,82,78,81,78
lukesupyk_NEW,Luke Supyk,New Zealand,Well. Phoenix,FW,Striker,54,76,51,43,53,29,61
lutsharelgeertruida_NET,Lutsharel Geertruida,Netherlands,RB Leipzig,DF,Centre_Back,79,75,57,70,76,79,78
luukdejong_NET,Luuk de Jong,Netherlands,PSV,FW,Striker,81,44,80,73,73,57,80
lyallcameron_SCO,Lyall Cameron,Scotland,Dundee FC,MF,Central_Midfielder,65,77,62,63,66,59,61
lylefoster_SOU,Lyle Foster,South Africa,Burnley,FW,Striker,72,79,72,61,69,36,73
lyndengooch_UNI,Lynden Gooch,United States,Stoke City,DF,Right_Back,69,81,61,62,68,63,76
m'balanzola_ANG,M'Bala Nzola,Angola,RC Lens,FW,Striker,78,88,74,60,75,29,82
maartenpaes_IND,Maarten Paes,Indonesia,FC Dallas,GK,Goalkeeper,71,72,66,68,74,31,70
maartenvandevoordt_BEL,Maarten Vandevoordt,Belgium,RB Leipzig,GK,Goalkeeper,75,77,74,73,76,40,73
madsagger_DEN,Mads Agger,Denmark,Sønderjyske,FW,Striker,54,66,54,39,54,19,54
madsbechsorensen_DEN,Mads Bech Sorensen,Denmark,FC Midtjylland,DF,Centre_Back,72,53,43,56,61,73,75
madsbidstrup_DEN,Mads Bidstrup,Denmark,RB Salzburg,MF,Central_Midfielder,71,70,55,69,72,72,75
madsemilmadsen_DEN,Mads Emil Madsen,Denmark,AGF,MF,Central_Midfielder,71,67,61,70,72,67,76
madshermansen_DEN,Mads Hermansen,Denmark,Leicester City,GK,Goalkeeper,76,76,74,78,79,50,75
madslarsen_DEN,Mads Larsen,Denmark,Silkeborg IF,MF,Central_Midfielder,64,69,57,61,64,57,48
madukaokoye_NIG,Maduka Okoye,Nigeria,Udinese,GK,Goalkeeper,74,73,72,68,78,24,74
madycamara_GUI,Mady Camara,Guinea,PAOK FC,MF,Central_Midfielder,72,70,71,71,71,74,83
magnusmattsson_DEN,Magnus Mattsson,Denmark,F.C. København,MF,Attacking_Midfielder,73,67,70,70,76,39,62
magomedozdoev_RUS,Magomed Ozdoev,Russia,PAOK FC,MF,Central_Midfielder,74,69,71,74,72,72,71
mahdicamara_FRA,Mahdi Camara,France,Stade Brestois,MF,Central_Midfielder,76,61,63,72,76,75,75
mahercarrizo_ARG,Maher Carrizo,Argentina,Vélez Sarsfield,FW,Striker,63,79,65,49,65,21,60
maikelmesa_SPA,Maikel Mesa,Spain,CD Tenerife,MF,Attacking_Midfielder,71,69,73,67,71,65,83
mailson_BRA,Mailson,Brazil,Al Taawoun,GK,Goalkeeper,73,73,73,78,71,36,73
majidhosseini_IRA,Majid Hosseini,Iran,Kayserispor,DF,Centre_Back,69,58,30,47,50,70,75
makhtargueye_SEN,Makhtar Gueye,Senegal,Blackburn Rovers,FW,Striker,70,63,69,55,60,32,85
malcom_BRA,Malcom,Brazil,Al Hilal,MF,Attacking_Midfielder,82,84,79,79,84,43,72
malcombraida_ARG,Malcom Braida,Argentina,San Lorenzo,MF,Side_Midfielder,76,82,69,70,76,72,72
malickfofana_BEL,Malick Fofana,Belgium,OL,FW,Left_Winger,72,87,62,64,79,35,42
malickthiaw_GER,Malick Thiaw,Germany,Milano FC,DF,Centre_Back,78,73,47,69,72,77,78
maliktillman_UNI,Malik Tillman,United States,PSV,MF,Attacking_Midfielder,77,80,68,72,80,62,72
malogusto_FRA,Malo Gusto,France,Chelsea,DF,Right_Back,80,88,49,75,78,73,75
mamabalde_GUI,Mama Balde,Guinea-Bissau,Stade Brestois,FW,Striker,73,85,71,65,72,49,76
mamadoudiop_MAU,Mamadou Diop,Mauritania,Grenoble Foot 38,GK,Goalkeeper,58,61,54,59,66,28,53
mamadousangare_MAL,Mamadou Sangare,Mali,SK Rapid,MF,Central_Midfielder,67,82,64,64,72,49,62
mamadousarr_FRA,Mamadou Sarr,France,Strasbourg,DF,Centre_Back,65,62,30,51,54,65,68
mamadoutraore_MAL,Mamadou Traore,Mali,Beijing FC,DF,Centre_Back,71,44,32,56,54,71,75
mamadydiambou_MAL,Mamady Diambou,Mali,RB Salzburg,MF,Defensive_Midfielder,65,74,52,59,66,60,65
mamourndiaye_SEN,Mamour Ndiaye,Senegal,Sarpsborg 08,GK,Goalkeeper,54,54,53,55,56,18,55
mandelakeita_BEL,Mandela Keita,Belgium,Parma,MF,Defensive_Midfielder,75,78,56,67,75,72,80
manfredfischer_AUS,Manfred Fischer,Austria,FK Austria Wien,MF,Central_Midfielder,68,71,64,68,68,49,76
manolissiopis_GRE,Manolis Siopis,Greece,Cardiff City,MF,Defensive_Midfielder,73,73,45,64,70,71,73
manpritsarkaria_AUS,Manprit Sarkaria,Austria,SK Sturm Graz,FW,Striker,72,82,72,71,74,36,71
manuelakanji_SWI,Manuel Akanji,Switzerland,Manchester City,DF,Centre_Back,84,78,48,71,75,85,82
manuellocatelli_ITA,Manuel Locatelli,Italy,Juventus,MF,Defensive_Midfielder,83,64,70,80,78,79,80
manuelneuer_GER,Manuel Neuer,Germany,FC Bayern München,GK,Goalkeeper,86,83,81,90,83,49,88
manuelpalacios_COL,Manuel Palacios,Colombia,Rongcheng FC,FW,Left_Winger,66,90,58,58,68,45,73
manuelroffo_ARG,Manuel Roffo,Argentina,Instituto,GK,Goalkeeper,74,75,72,72,75,23,72
manuelugarte_URU,Manuel Ugarte,Uruguay,Man Utd,MF,Defensive_Midfielder,81,69,65,73,77,78,80
marashkumbulla_ALB,Marash Kumbulla,Albania,RCD Espanyol,DF,Centre_Back,74,39,32,53,56,77,73
marc-andreterstegen_GER,Marc-Andre ter Stegen,Germany,FC Barcelona,GK,Goalkeeper,89,86,85,89,91,47,86
marcbartra_SPA,Marc Bartra,Spain,Real Betis,DF,Centre_Back,78,68,61,71,72,78,75
marccasado_SPA,Marc Casado,Spain,FC Barcelona,MF,Defensive_Midfielder,65,58,54,62,66,62,53
marccucurella_SPA,Marc Cucurella,Spain,Chelsea,DF,Left_Back,82,75,60,80,80,78,76
marcelhartel_GER,Marcel Hartel,Germany,St. Louis CITY SC,MF,Central_Midfielder,75,72,70,73,79,43,61
marcelinomoreno_ARG,Marcelino Moreno,Argentina,Lanús,MF,Side_Midfielder,77,87,70,72,81,53,61
marcelinonunez_CHI,Marcelino Nunez,Chile,Norwich,MF,Central_Midfielder,72,63,67,73,74,63,67
marcelobrozovic_CRO,Marcelo Brozovic,Croatia,Al Nassr,MF,Defensive_Midfielder,82,66,74,79,80,80,80
marcelsabitzer_AUS,Marcel Sabitzer,Austria,Borussia Dortmund,MF,Central_Midfielder,84,76,84,81,82,75,79
marcguehi_ENG,Marc Guehi,England,Crystal Palace,DF,Centre_Back,81,72,39,65,72,82,77
marcguiu_SPA,Marc Guiu,Spain,Chelsea,FW,Striker,67,54,70,50,63,27,65
marcinbulka_POL,Marcin Bulka,Poland,OGC Nice,GK,Goalkeeper,79,79,76,71,81,27,79
marcmateu_SPA,Marc Mateu,Spain,CD Eldense,DF,Left_Back,70,65,69,74,70,65,68
marcobizot_NET,Marco Bizot,Netherlands,Stade Brestois,GK,Goalkeeper,79,79,76,72,80,46,79
marcobrescianini_ITA,Marco Brescianini,Italy,Bergamo Calcio,MF,Central_Midfielder,69,53,64,64,66,63,72
marcocarnesecchi_ITA,Marco Carnesecchi,Italy,Bergamo Calcio,GK,Goalkeeper,82,84,79,71,85,30,83
marcodicesare_ARG,Marco Di Cesare,Argentina,Racing Club,DF,Centre_Back,71,52,31,44,43,74,75
marcofarfan_UNI,Marco Farfan,United States,FC Dallas,DF,Left_Back,67,70,45,54,67,64,67
marcofriedl_AUS,Marco Friedl,Austria,SV Werder Bremen,DF,Centre_Back,75,71,42,61,67,76,75
marcopellegrino_ARG,Marco Pellegrino,Argentina,Independiente,DF,Centre_Back,69,61,39,52,56,70,70
marcosilvestri_ITA,Marco Silvestri,Italy,Sampdoria,GK,Goalkeeper,76,76,76,60,78,59,78
marcosledesma_ARG,Marcos Ledesma,Argentina,Gimnasia,GK,Goalkeeper,68,70,65,61,69,51,67
marcosleonardo_BRA,Marcos Leonardo,Brazil,Al Hilal,FW,Striker,77,76,77,53,74,26,67
marcosllorente_SPA,Marcos Llorente,Spain,Atlético de Madrid,MF,Side_Midfielder,83,89,79,78,80,79,81
marcossenesi_ARG,Marcos Senesi,Argentina,AFC Bournemouth,DF,Centre_Back,78,57,42,70,72,79,77
marcusantonsson_SWE,Marcus Antonsson,Sweden,WS Wanderers,FW,Striker,65,77,63,53,64,38,74
marcusedwards_ENG,Marcus Edwards,England,Sporting CP,FW,Right_Winger,79,85,70,72,85,30,48
marcusingvartsen_DEN,Marcus Ingvartsen,Denmark,FC Nordsjælland,FW,Striker,73,62,77,67,73,38,72
marcuslinday_SWE,Marcus Linday,Sweden,Västerås SK,MF,Central_Midfielder,60,60,54,53,60,48,61
marcustavernier_ENG,Marcus Tavernier,England,AFC Bournemouth,MF,Side_Midfielder,76,77,72,71,78,60,64
marcusthuram_FRA,Marcus Thuram,France,Lombardia FC,FW,Striker,83,87,81,77,82,50,84
marekrodak_SLO,Marek Rodak,Slovakia,Ettifaq FC,GK,Goalkeeper,74,74,71,72,75,47,72
marianaioani_ROM,Marian Aioani,Romania,FC Rapid 1923,GK,Goalkeeper,68,68,67,67,69,35,67
marianotroilo_ARG,Mariano Troilo,Argentina,Belgrano,DF,Centre_Back,63,46,29,43,46,62,73
marinohinestroza_COL,Marino Hinestroza,Colombia,Atl. Nacional,FW,Left_Winger,60,79,61,52,64,29,43
marinpongracic_CRO,Marin Pongracic,Croatia,Fiorentina,DF,Centre_Back,75,61,26,52,62,75,75
marinsoticek_CRO,Marin Soticek,Croatia,FC Basel 1893,FW,Right_Winger,60,75,64,46,58,24,47
mariodorgeles_COT,Mario Dorgeles,Cote d'Ivoire,FC Nordsjælland,MF,Central_Midfielder,63,77,46,61,69,51,50
mariogila_SPA,Mario Gila,Spain,Latium,DF,Centre_Back,76,75,53,67,72,78,68
mariolemina_GAB,Mario Lemina,Gabon,Wolves,MF,Defensive_Midfielder,79,69,67,75,75,78,80
mariopasalic_CRO,Mario Pasalic,Croatia,Bergamo Calcio,MF,Central_Midfielder,80,69,78,77,81,67,77
mariorui_POR,Mario Rui,Portugal,SSC Napoli,DF,Left_Back,79,80,56,77,80,74,68
mariostroeykens_BEL,Mario Stroeykens,Belgium,RSC Anderlecht,MF,Attacking_Midfielder,72,74,69,68,74,42,67
mariusbroholm_NOR,Marius Broholm,Norway,Rosenborg BK,FW,Right_Winger,63,70,55,60,65,49,48
mariusmouandilmadji_CHA,Marius Mouandilmadji,Chad,Samsunspor,FW,Striker,69,73,72,48,65,31,74
mariusmuller_GER,Marius Muller,Germany,VfL Wolfsburg,GK,Goalkeeper,74,75,71,59,78,30,75
mark-anthonykaye_CAN,Mark-Anthony Kaye,Canada,New England,MF,Central_Midfielder,68,70,53,64,64,68,73
markbrink_DEN,Mark Brink,Denmark,FC Nordsjælland,MF,Central_Midfielder,69,64,56,67,69,62,71
markdelgado_UNI,Mark Delgado,United States,LA Galaxy,MF,Defensive_Midfielder,71,67,52,66,66,65,70
markflekken_NET,Mark Flekken,Netherlands,Brentford,GK,Goalkeeper,79,80,74,83,82,32,77
markmcguinness_IRE,Mark McGuinness,Ireland,Luton Town,DF,Centre_Back,70,54,35,50,58,69,79
markmckenzie_UNI,Mark McKenzie,United States,Toulouse FC,DF,Centre_Back,74,81,36,50,64,73,78
marknatta_AUS,Mark Natta,Australia,Newcastle Jets,DF,Centre_Back,63,76,33,49,56,61,76
marko'hara_SCO,Mark O'Hara,Scotland,St. Mirren,MF,Central_Midfielder,68,71,66,64,68,64,74
markoarnautovic_AUS,Marko Arnautovic,Austria,Lombardia FC,FW,Striker,80,70,79,78,79,44,78
markodivkovic_CRO,Marko Divkovic,Croatia,Brøndby IF,DF,Left_Back,65,80,58,62,65,56,64
markogrujic_SER,Marko Grujic,Serbia,FC Porto,MF,Central_Midfielder,75,59,71,71,75,74,82
markostamenic_NEW,Marko Stamenic,New Zealand,Olympiacos FC,MF,Defensive_Midfielder,72,67,60,68,72,66,75
marktravers_IRE,Mark Travers,Ireland,AFC Bournemouth,GK,Goalkeeper,73,73,69,70,76,40,73
marlongomes_BRA,Marlon Gomes,Brazil,Shakhtar Donetsk,MF,Central_Midfielder,71,74,64,69,73,62,64
marshallmunetsi_ZIM,Marshall Munetsi,Zimbabwe,Stade de Reims,MF,Central_Midfielder,76,69,69,71,72,73,80
martenderoon_NET,Marten de Roon,Netherlands,Bergamo Calcio,MF,Central_Midfielder,79,64,71,75,75,82,83
martimfernandes_POR,Martim Fernandes,Portugal,FC Porto,DF,Right_Back,67,72,40,54,68,63,57
martimmarques_POR,Martim Marques,Portugal,FC Lugano,DF,Left_Back,61,68,33,56,66,57,43
martinbaturina_CRO,Martin Baturina,Croatia,Dinamo Zagreb,MF,Attacking_Midfielder,76,76,70,77,81,59,67
martindelavallee_BEL,Martin Delavallee,Belgium,Sp. Charleroi,GK,Goalkeeper,59,60,56,62,59,46,59
martindubravka_SLO,Martin Dubravka,Slovakia,Newcastle Utd,GK,Goalkeeper,76,76,74,78,78,38,75
martinjedlicka_CZE,Martin Jedlicka,Czech Republic,Viktoria Plzeň,GK,Goalkeeper,74,73,74,70,75,35,72
martinodegaard_NOR,Martin Odegaard,Norway,Arsenal,MF,Central_Midfielder,89,70,82,89,89,67,66
martinpayero_ARG,Martin Payero,Argentina,Udinese,MF,Central_Midfielder,73,70,65,73,76,63,73
martinsatriano_URU,Martin Satriano,Uruguay,RC Lens,FW,Striker,75,67,74,62,73,34,69
martinterrier_FRA,Martin Terrier,France,Leverkusen,FW,Striker,79,82,80,75,79,36,72
martinvitik_CZE,Martin Vitik,Czech Republic,Sparta Praha,DF,Centre_Back,75,73,39,56,63,75,75
marvinkeller_SWI,Marvin Keller,Switzerland,BSC Young Boys,GK,Goalkeeper,70,71,68,67,71,38,72
marvinschwabe_GER,Marvin Schwabe,Germany,1. FC Köln,GK,Goalkeeper,77,77,74,75,81,47,74
masonmount_ENG,Mason Mount,England,Man Utd,MF,Central_Midfielder,78,70,77,81,79,61,65
massimocoda_ITA,Massimo Coda,Italy,Sampdoria,FW,Striker,75,57,76,60,71,25,66
mataiakinmboni_UNI,Matai Akinmboni,United States,D.C. United,DF,Centre_Back,53,54,25,36,37,53,60
matejjurasek_CZE,Matej Jurasek,Czech Republic,Slavia Praha,FW,Right_Winger,73,81,71,67,74,54,70
matejkovar_CZE,Matej Kovar,Czech Republic,Leverkusen,GK,Goalkeeper,76,74,77,78,76,30,78
mateocoronel_ARG,Mateo Coronel,Argentina,Atlético Tucumán,FW,Striker,69,83,69,67,68,36,59
mateojoseph_SPA,Mateo Joseph,Spain,Leeds United,FW,Striker,68,82,67,50,67,28,63
mateokovacic_CRO,Mateo Kovacic,Croatia,Manchester City,MF,Central_Midfielder,83,69,67,82,87,71,70
mateopellegrino_ARG,Mateo Pellegrino,Argentina,Platense,FW,Striker,62,54,63,46,57,30,69
mateoretegui_ITA,Mateo Retegui,Italy,Bergamo Calcio,FW,Striker,76,72,76,64,70,35,77
mateus_BRA,Mateus,Brazil,Al Taawoun,FW,Right_Winger,75,82,74,71,76,53,69
mateusfernandes_POR,Mateus Fernandes,Portugal,Southampton,MF,Central_Midfielder,74,75,65,73,79,58,62
mateuszklich_POL,Mateusz Klich,Poland,D.C. United,MF,Central_Midfielder,74,64,70,74,72,65,74
mateuszkochalski_POL,Mateusz Kochalski,Poland,Qarabağ FK,GK,Goalkeeper,68,69,63,59,72,39,69
mateuszlis_POL,Mateusz Lis,Poland,Göztepe,GK,Goalkeeper,73,75,73,68,74,27,75
matheus_BRA,Matheus,Brazil,SC Braga,GK,Goalkeeper,79,82,75,81,80,45,77
matheusfranca_BRA,Matheus Franca,Brazil,Crystal Palace,MF,Attacking_Midfielder,69,77,70,61,75,36,65
matheusindio_BRA,Matheus Indio,Brazil,Qingdao W. Coast,MF,Defensive_Midfielder,66,68,41,57,63,63,72
matheusjussa_BRA,Matheus Jussa,Brazil,Shanghai Port FC,MF,Defensive_Midfielder,71,65,55,63,67,68,78
matheusnunes_POR,Matheus Nunes,Portugal,Manchester City,MF,Central_Midfielder,78,83,71,74,81,73,76
matheusreis_BRA,Matheus Reis,Brazil,Sporting CP,DF,Centre_Back,78,77,55,70,77,78,83
mathewryan_AUS,Mathew Ryan,Australia,AS Roma,GK,Goalkeeper,78,76,78,80,79,52,77
mathiasdelorge_BEL,Mathias Delorge,Belgium,KAA Gent,MF,Central_Midfielder,71,63,59,71,68,61,70
mathiasjensen_DEN,Mathias Jensen,Denmark,Brentford,MF,Central_Midfielder,77,67,64,79,75,69,74
mathiaskvistgaarden_DEN,Mathias Kvistgaarden,Denmark,Brøndby IF,FW,Striker,69,81,66,57,70,41,70
mathiaslovik_NOR,Mathias Lovik,Norway,Molde FK,DF,Left_Back,64,81,39,52,63,57,65
mathiasolivera_URU,Mathias Olivera,Uruguay,SSC Napoli,DF,Left_Back,77,71,50,68,71,75,73
mathieuchoiniere_CAN,Mathieu Choiniere,Canada,GC Zürich,MF,Central_Midfielder,70,62,60,69,72,62,58
mathystel_FRA,Mathys Tel,France,FC Bayern München,FW,Striker,77,86,80,64,77,29,64
matiasgalarza_ARG,Matias Galarza,Argentina,Talleres,MF,Defensive_Midfielder,71,69,57,68,74,64,70
matiasmansilla_ARG,Matias Mansilla,Argentina,Estudiantes,GK,Goalkeeper,73,70,71,68,75,25,76
matijafrigan_CRO,Matija Frigan,Croatia,KVC Westerlo,FW,Striker,69,79,68,59,68,36,74
matkomiljevic_UNI,Matko Miljevic,United States,Newell's,MF,Attacking_Midfielder,65,58,60,63,71,44,57
matsknoester_NET,Mats Knoester,Netherlands,Ferencvárosi TC,DF,Centre_Back,67,63,29,49,55,65,78
matskohlert_GER,Mats Kohlert,Germany,sc Heerenveen,DF,Left_Back,72,79,63,72,72,63,68
matswieffer_NET,Mats Wieffer,Netherlands,Brighton,MF,Defensive_Midfielder,80,70,66,74,75,76,83
mattdibley-dias_NEW,Matt Dibley-Dias,New Zealand,Northampton,MF,Central_Midfielder,58,68,58,59,63,53,54
matteodarmian_ITA,Matteo Darmian,Italy,Lombardia FC,DF,Right_Back,81,72,62,75,76,80,75
matteodigiusto_SWI,Matteo Di Giusto,Switzerland,FC Winterthur,MF,Attacking_Midfielder,71,78,65,69,75,30,53
matteogabbia_ITA,Matteo Gabbia,Italy,Milano FC,DF,Centre_Back,77,48,35,52,58,79,75
matteoguendouzi_FRA,Matteo Guendouzi,France,Latium,MF,Central_Midfielder,80,72,71,78,79,75,81
matteopolitano_ITA,Matteo Politano,Italy,SSC Napoli,FW,Right_Winger,80,80,78,78,83,42,54
matteoprati_ITA,Matteo Prati,Italy,Cagliari,MF,Defensive_Midfielder,72,59,65,72,71,69,68
mattesmets_BEL,Matte Smets,Belgium,KRC Genk,DF,Centre_Back,71,67,33,64,65,73,73
mattfreese_UNI,Matt Freese,United States,New York City FC,GK,Goalkeeper,67,69,67,68,68,29,67
mattgrimes_ENG,Matt Grimes,England,Swansea City,MF,Central_Midfielder,72,59,58,74,71,66,69
matthewgarbett_NEW,Matthew Garbett,New Zealand,NAC Breda,MF,Attacking_Midfielder,64,73,60,61,66,51,66
matthiasseidl_AUS,Matthias Seidl,Austria,SK Rapid,MF,Attacking_Midfielder,71,67,70,69,71,36,62
matthieuepolo_BEL,Matthieu Epolo,Belgium,Standard Liège,GK,Goalkeeper,64,66,65,59,66,32,59
matthijsdeligt_NET,Matthijs de Ligt,Netherlands,Man Utd,DF,Centre_Back,84,62,61,63,67,85,83
matthisabline_FRA,Matthis Abline,France,FC Nantes,FW,Striker,71,77,72,56,72,24,55
mattiaperin_ITA,Mattia Perin,Italy,Juventus,GK,Goalkeeper,79,79,79,71,81,57,79
mattiassvanberg_SWE,Mattias Svanberg,Sweden,VfL Wolfsburg,MF,Central_Midfielder,77,81,69,75,77,63,73
mattiazaccagni_ITA,Mattia Zaccagni,Italy,Latium,FW,Left_Winger,83,87,77,75,88,57,66
mattiazanotti_ITA,Mattia Zanotti,Italy,FC Lugano,DF,Right_Back,73,78,59,69,72,68,72
mattmiazga_UNI,Matt Miazga,United States,FC Cincinnati,DF,Centre_Back,73,46,26,47,57,73,78
matto'riley_DEN,Matt O'Riley,Denmark,Brighton,MF,Central_Midfielder,79,69,77,80,77,67,76
mattturner_UNI,Matt Turner,United States,Crystal Palace,GK,Goalkeeper,74,74,72,67,74,40,73
mattycash_POL,Matty Cash,Poland,Aston Villa,DF,Right_Back,79,77,66,71,75,75,76
matveysafonov_RUS,Matvey Safonov,Russia,Paris SG,GK,Goalkeeper,77,78,74,75,80,44,77
matzsels_BEL,Matz Sels,Belgium,Nott'm Forest,GK,Goalkeeper,77,76,76,79,77,36,77
mauricekrattenmacher_GER,Maurice Krattenmacher,Germany,SSV Ulm 1846,MF,Attacking_Midfielder,65,74,63,58,67,46,58
mauricemalone_GER,Maurice Malone,Germany,FK Austria Wien,FW,Striker,67,76,66,63,68,31,70
mauriciopineda_UNI,Mauricio Pineda,United States,Chicago Fire FC,DF,Centre_Back,65,50,31,48,58,66,70
mauritskjaergaard_DEN,Maurits Kjaergaard,Denmark,RB Salzburg,MF,Central_Midfielder,73,75,71,72,73,64,77
