Identifier,name,nation,club,field,position,OVR,PAC,SHO,PAS,DRI,DEF,PHY
aaronmeijers_NET,Aaron Meijers,Netherlands,RKC Waalwijk,DF,Left_Back,66,64,55,64,65,64,68
robinmeissner_GER,Robin Meissner,Germany,Dynamo Dresden,FW,Striker,66,71,65,44,63,22,68
timmelia_UNI,Tim Melia,United States,Sporting KC,GK,Goalkeeper,66,66,66,65,65,37,67
joelsonfernandes_POR,Joelson Fernandes,Portugal,Hatayspor,MF,Side_Midfielder,66,89,57,57,73,24,42
silviomerkaj_ALB,Silvio Merkaj,Albania,Südtirol,FW,Striker,66,70,65,49,61,41,78
sennamiangue_BEL,Senna Miangue,Belgium,Cercle Brugge,DF,Left_Back,66,56,51,64,64,65,74
claudiumicovschi_ROM,Claudiu Micovschi,Romania,FC Rapid 1923,MF,Side_Midfielder,66,76,62,61,67,33,58
davidmiculescu_ROM,David Miculescu,Romania,FCSB,FW,Striker,66,66,63,61,68,43,71
michaelmieles_ECU,Michael Mieles,Ecuador,Delfín SC,MF,Attacking_Midfielder,66,70,65,63,68,51,59
javimier_SPA,Javi Mier,Spain,SD Huesca,MF,Central_Midfielder,66,71,64,66,68,63,68
antonimilambo_NET,Antoni Milambo,Netherlands,Feyenoord,MF,Attacking_Midfielder,66,68,58,64,70,44,55
georgimilanov_BUL,Georgi Milanov,Bulgaria,FC Dinamo 1948,FW,Left_Winger,66,66,65,67,67,43,51
alexmillan_SPA,Alex Millan,Spain,Farense,FW,Striker,66,74,65,59,66,35,63
lennonmiller_SCO,Lennon Miller,Scotland,Motherwell,MF,Central_Midfielder,66,73,58,66,67,52,63
federicomilo_ARG,Federico Milo,Argentina,Ind. Rivadavia,DF,Left_Back,66,80,59,62,68,62,68
juanjosemina_COL,Juan Jose Mina,Colombia,Estrela Amadora,DF,Right_Back,66,77,40,52,57,61,66
mingtian_CHI,Ming Tian,China,Tianjin JMT FC,DF,Right_Back,66,85,35,55,61,59,66
leonardorocha_POR,Leonardo Rocha,Portugal,Radomiak Radom,FW,Striker,66,55,65,49,62,21,68
damonmirani_NET,Damon Mirani,Netherlands,Heracles Almelo,DF,Centre_Back,66,56,32,49,53,64,76
juanbautistamiritello_ARG,Juan Bautista Miritello,Argentina,Defensa,FW,Striker,66,63,66,48,59,25,62
cezarymiszta_POL,Cezary Miszta,Poland,Rio Ave FC,GK,Goalkeeper,66,67,65,64,70,34,66
jeylandmitchell_COS,Jeyland Mitchell,Costa Rica,Feyenoord,DF,Centre_Back,66,78,33,38,40,64,76
bogdanmitrea_ROM,Bogdan Mitrea,Romania,FC Univ. Cluj,DF,Centre_Back,66,54,55,56,49,65,73
ruimendes_POR,Rui Mendes,Portugal,FC Groningen,MF,Side_Midfielder,66,80,65,56,68,29,56
crismontes_SPA,Cris Montes,Spain,CD Eldense,MF,Side_Midfielder,66,70,58,62,67,51,59
lucasmonzon_BRA,Lucas Monzon,Brazil,Racing Club,DF,Centre_Back,66,70,24,40,41,66,74
moonseonmin_KOR,Moon Seon Min,"Korea, South",Jeonbuk Hyundai,MF,Side_Midfielder,66,89,67,54,69,36,57
rodrigomora_POR,Rodrigo Mora,Portugal,FC Porto,MF,Attacking_Midfielder,66,72,45,65,71,41,36
ivanmorante_SPA,Ivan Morante,Spain,Burgos CF,MF,Defensive_Midfielder,66,64,63,62,66,64,63
polmoreno_SPA,Pol Moreno,Spain,R. Racing Club,DF,Centre_Back,66,56,28,50,40,67,71
nicolasmorgantini_ARG,Nicolas Morgantini,Argentina,Lanús,DF,Right_Back,66,77,50,61,66,61,66
fabianmosquera_COL,Fabian Mosquera,Colombia,Deportes Tolima,MF,Defensive_Midfielder,66,58,43,61,56,65,71
juandavidmosquera_COL,Juan David Mosquera,Colombia,Portland Timbers,DF,Right_Back,66,79,52,59,68,58,70
lukasmuhl_GER,Lukas Muhl,Germany,FC Winterthur,DF,Centre_Back,66,60,37,53,55,64,71
alexandermuhling_GER,Alexander Muhling,Germany,SV Sandhausen,MF,Central_Midfielder,66,61,67,67,68,53,71
valentinomuller_AUS,Valentino Muller,Austria,WSG Tirol,MF,Defensive_Midfielder,66,72,58,64,67,60,68
vincentmuller_GER,Vincent Muller,Germany,AaB,GK,Goalkeeper,66,66,64,66,67,29,66
luismunoz_SPA,Luis Munoz,Spain,FC Cartagena,MF,Central_Midfielder,66,62,62,61,60,66,73
ianmurphy_UNI,Ian Murphy,United States,FC Cincinnati,DF,Centre_Back,66,64,28,46,57,69,68
alexandrumusi_ROM,Alexandru Musi,Romania,FCSB,FW,Right_Winger,66,85,59,58,71,27,59
bahlulmustafazada_AZE,Bahlul Mustafazada,Azerbaijan,Qarabağ FK,DF,Centre_Back,66,62,26,48,56,67,65
ibrahimmustapha_GHA,Ibrahim Mustapha,Ghana,LASK,FW,Striker,66,88,63,59,68,40,69
marlonsulimanmustapha_AUS,Marlon Suliman Mustapha,Austria,Fürth,FW,Striker,66,80,66,55,64,24,75
tristanmuyumba_FRA,Tristan Muyumba,France,Atlanta United,MF,Defensive_Midfielder,66,70,44,60,65,61,68
felixhornmyhre_NOR,Felix Horn Myhre,Norway,SK Brann,MF,Central_Midfielder,66,72,57,64,67,61,69
konann'dri_COT,Konan N'Dri,Cote d'Ivoire,OH Leuven,MF,Side_Midfielder,66,87,63,59,69,55,64
adinalic_BOS,Adi Nalic,Bosnia-Herzegovina,Almere City FC,MF,Attacking_Midfielder,66,79,66,58,69,43,71
giannardelli_ARG,Gian Nardelli,Argentina,Tigre,DF,Centre_Back,66,66,42,47,50,66,75
jhonnarvaez_ECU,Jhon Narvaez,Ecuador,ADT,DF,Centre_Back,66,72,26,50,57,66,68
zecarlos_POR,Ze Carlos,Portugal,Vitória SC,DF,Right_Back,66,73,45,59,68,61,62
rafaelnavarro_BRA,Rafael Navarro,Brazil,Colorado Rapids,FW,Striker,66,70,65,50,65,36,62
tomnaylor_ENG,Tom Naylor,England,Chesterfield,MF,Defensive_Midfielder,66,63,60,61,60,63,75
morndiaye_SEN,Mor Ndiaye,Senegal,Estoril Praia,MF,Defensive_Midfielder,66,66,53,57,60,65,75
abdallahndour_SEN,Abdallah Ndour,Senegal,En Avant Guingamp,DF,Left_Back,66,71,31,60,65,64,67
jalenneal_UNI,Jalen Neal,United States,LA Galaxy,DF,Centre_Back,66,60,23,49,59,67,65
dragosnedelcu_ROM,Dragos Nedelcu,Romania,Farul Constanța,MF,Defensive_Midfielder,66,60,58,64,60,64,69
camielneghli_ALG,Camiel Neghli,Algeria,Sparta Rotterdam,MF,Side_Midfielder,66,81,57,63,66,40,65
stefanonegro_ITA,Stefano Negro,Italy,Cittadella,DF,Centre_Back,66,69,41,52,53,64,72
cristiannegut_ROM,Cristian Negut,Romania,FC Hermannstadt,MF,Side_Midfielder,66,78,62,62,67,31,64
niconeidhart_GER,Nico Neidhart,Germany,FC Hansa Rostock,DF,Right_Back,66,65,54,60,66,61,63
jaydennelson_CAN,Jayden Nelson,Canada,SSV Ulm 1846,FW,Left_Winger,66,89,58,58,71,48,47
jakobnerwinski_UNI,Jakob Nerwinski,United States,St. Louis CITY SC,DF,Right_Back,66,76,30,53,56,64,74
mihajloneskovic_SER,Mihajlo Neskovic,Serbia,Sepsi OSK,MF,Side_Midfielder,66,69,60,62,65,31,55
franciscoramos_POR,Francisco Ramos,Portugal,Radomiak Radom,MF,Central_Midfielder,66,64,57,67,67,61,70
richardneudecker_GER,Richard Neudecker,Germany,Saarbrücken,MF,Central_Midfielder,66,71,59,66,70,49,66
yeningbakoto_CON,Yeni Ngbakoto,Congo,Vejle Boldklub,MF,Side_Midfielder,66,74,65,64,67,38,67
hansnicolussicaviglia_ITA,Hans Nicolussi Caviglia,Italy,Venezia,MF,Central_Midfielder,66,63,53,67,67,53,49
diogosousa_POR,Diogo Sousa,Portugal,Bodrum FK,GK,Goalkeeper,66,67,64,60,66,33,65
alexandernollenberger_GER,Alexander Nollenberger,Germany,Magdeburg,FW,Left_Winger,66,85,60,59,68,47,66
samnombe_ENG,Sam Nombe,England,Rotherham Utd,FW,Striker,66,91,65,54,65,31,70
ollienorburn_GRE,Ollie Norburn,Grenada,Blackpool,MF,Central_Midfielder,66,69,61,65,66,64,75
osnarnoronha_PER,Osnar Noronha,Peru,UCV,FW,Striker,66,61,69,46,61,27,61
andrijanovakovich_UNI,Andrija Novakovich,United States,Bari,FW,Striker,66,70,65,56,62,40,69
hernannovick_URU,Hernan Novick,Uruguay,Danubio,MF,Attacking_Midfielder,66,57,67,73,63,34,50
nachonnsingi_BEL,Nachon Nsingi,Belgium,USL Dunkerque,FW,Striker,66,83,65,58,69,26,60
emmanuelntim_GHA,Emmanuel Ntim,Ghana,SM Caen,DF,Centre_Back,66,80,25,53,55,66,72
atdhenuhiu_KOS,Atdhe Nuhiu,Kosovo,SCR Altach,FW,Striker,66,30,65,58,60,39,83
georgenurse_ENG,George Nurse,England,Shrewsbury,DF,Left_Back,66,78,53,58,61,63,68
sverrehalsethnypan_NOR,Sverre Halseth Nypan,Norway,Rosenborg BK,MF,Attacking_Midfielder,66,71,55,62,69,48,50
eoghano'connell_IRE,Eoghan O'Connell,Ireland,Wrexham,DF,Centre_Back,66,59,41,49,54,63,81
paudieo'connor_IRE,Paudie O'Connor,Ireland,Lincoln City,DF,Centre_Back,66,49,25,40,49,64,81
dorineloancea_ROM,Dorinel Oancea,Romania,FC Univ. Cluj,DF,Right_Back,66,78,49,59,65,59,66
allenobando_ECU,Allen Obando,Ecuador,Barcelona SC,FW,Striker,66,69,61,48,65,29,66
jordanobita_ENG,Jordan Obita,England,Hibernian,DF,Left_Back,66,64,58,64,63,62,74
yutarooda_JAP,Yutaro Oda,Japan,Hearts,MF,Side_Midfielder,66,77,58,60,67,39,52
mohamedofkir_NOR,Mohamed Ofkir,Norway,HamKam Fotball,FW,Left_Winger,66,84,62,57,67,30,60
nathanaelogbeta_ENG,Nathanael Ogbeta,England,Plymouth Argyle,DF,Left_Back,66,80,45,53,66,60,70
takuyaogiwara_JAP,Takuya Ogiwara,Japan,Dinamo Zagreb,DF,Left_Back,66,82,59,64,66,55,71
ohbansuk_KOR,Oh Ban Suk,"Korea, South",Incheon United,DF,Centre_Back,66,34,31,43,48,66,74
yukiohashi_JAP,Yuki Ohashi,Japan,Blackburn Rovers,FW,Striker,66,67,65,56,66,36,69
arthurokonkwo_ENG,Arthur Okonkwo,England,Wrexham,GK,Goalkeeper,66,65,65,63,66,44,67
eliasrafnolafsson_ICE,Elias Rafn Olafsson,Iceland,FC Midtjylland,GK,Goalkeeper,66,68,68,55,66,33,67
kazeemolaigbe_BEL,Kazeem Olaigbe,Belgium,Cercle Brugge,MF,Side_Midfielder,66,90,60,58,68,33,60
aaronolanare_NIG,Aaron Olanare,Nigeria,Molde FK,FW,Striker,66,54,69,59,64,25,73
mathiasolesen_LUX,Mathias Olesen,Luxembourg,1. FC Köln,MF,Central_Midfielder,66,70,46,62,66,59,68
baltazar_BRA,Baltazar,Brazil,FC Sion,MF,Defensive_Midfielder,66,67,54,62,68,61,68
gabrieltigrao_BRA,Gabriel Tigrao,Brazil,GwangJu FC,MF,Side_Midfielder,66,79,66,51,68,30,72
ericjohanaomondi_KEN,Eric Johana Omondi,Kenya,UTA Arad,MF,Side_Midfielder,66,82,62,62,64,43,61
nathanopoku_GHA,Nathan Opoku,Ghana,Leicester City,FW,Striker,66,81,68,54,66,24,61
fredrikoppegard_NOR,Fredrik Oppegard,Norway,PSV,DF,Left_Back,66,80,52,60,64,60,61
rauloprut_ROM,Raul Oprut,Romania,FC Dinamo 1948,DF,Left_Back,66,82,36,55,62,60,71
ragnaroratmangoen_IND,Ragnar Oratmangoen,Indonesia,FCV Dender EH,MF,Side_Midfielder,66,70,57,62,66,35,59
jandroorellana_SPA,Jandro Orellana,Spain,Estoril Praia,MF,Defensive_Midfielder,66,60,44,64,64,66,53
alexanderoroz_CHI,Alexander Oroz,Chile,Colo-Colo,FW,Right_Winger,66,76,63,61,68,27,60
ibrahimosman_GHA,Ibrahim Osman,Ghana,Feyenoord,MF,Side_Midfielder,66,85,58,57,73,27,54
lucianoospina_COL,Luciano Ospina,Colombia,Alianza FC,DF,Centre_Back,66,38,23,35,36,67,74
tomasostrak_CZE,Tomas Ostrak,Czech Republic,St. Louis CITY SC,MF,Side_Midfielder,66,62,56,63,72,52,61
robinostrom_NOR,Robin Ostrom,Norway,Silkeborg IF,DF,Left_Back,66,69,36,55,58,63,72
severinottiger_SWI,Severin Ottiger,Switzerland,FC Luzern,DF,Right_Back,66,71,48,59,67,61,69
davidotto_GER,David Otto,Germany,SV Sandhausen,FW,Striker,66,70,66,55,66,28,63
anasouahim_MOR,Anas Ouahim,Morocco,Sydney FC,MF,Attacking_Midfielder,66,60,58,61,73,52,58
peterouaneh_FRA,Peter Ouaneh,France,Laval MFC,DF,Centre_Back,66,66,30,47,45,65,77
owono_EQU,Owono,Equatorial Guinea,D. Alavés,GK,Goalkeeper,66,68,66,65,65,28,62
anthonyoyono_GAB,Anthony Oyono,Gabon,Frosinone,DF,Right_Back,66,69,36,55,61,61,66
guillermopacheco_CHI,Guillermo Pacheco,Chile,Cobresal,DF,Right_Back,66,67,59,66,64,61,72
manuelpalacios_COL,Manuel Palacios,Colombia,Rongcheng FC,FW,Left_Winger,66,90,58,58,68,45,73
romalpalmer_ENG,Romal Palmer,England,St. Pats,MF,Central_Midfielder,66,60,53,58,66,61,67
radovanpankov_SER,Radovan Pankov,Serbia,Legia Warszawa,DF,Centre_Back,66,52,27,39,42,67,73
sotiriospapagiannopoulos_SWE,Sotirios Papagiannopoulos,Sweden,AIK,DF,Centre_Back,66,56,39,54,58,63,77
merveillepapela_GER,Merveille Papela,Germany,SV Darmstadt 98,MF,Central_Midfielder,66,65,54,63,71,62,53
andreapapetti_ITA,Andrea Papetti,Italy,Brescia,DF,Centre_Back,66,70,46,54,57,63,77
parkcheolwoo_KOR,Park Cheol Woo,"Korea, South",Suwon FC,DF,Left_Back,66,70,46,56,64,61,64
alexpastor_SPA,Alex Pastor,Spain,Málaga CF,DF,Centre_Back,66,57,27,51,53,65,68
davidpavelka_CZE,David Pavelka,Czech Republic,Sparta Praha,MF,Central_Midfielder,66,59,59,65,65,65,73
luispavia_BOL,Luis Pavia,Bolivia,Nacional Potosí,MF,Side_Midfielder,66,79,52,61,63,28,61
patrykpeda_POL,Patryk Peda,Poland,Palermo,DF,Centre_Back,66,71,49,55,56,64,73
joeypelupessy_NET,Joey Pelupessy,Netherlands,FC Groningen,MF,Defensive_Midfielder,66,60,54,61,64,64,68
diegopenny_PER,Diego Penny,Peru,Dep. Garcilaso,GK,Goalkeeper,66,66,68,56,64,62,69
philipppentke_GER,Philipp Pentke,Germany,1. FC Köln,GK,Goalkeeper,66,65,66,62,67,31,66
mirnespepic_MON,Mirnes Pepic,Montenegro,FC Erzgebirge Aue,MF,Central_Midfielder,66,65,57,64,70,60,68
kwamepeprah_GHA,Kwame Peprah,Ghana,Kerala Blasters,FW,Striker,66,76,68,54,64,35,65
danipereira_VEN,Dani Pereira,Venezuela,Austin FC,MF,Central_Midfielder,66,80,53,63,72,58,64
patriciopernicone_ARG,Patricio Pernicone,Argentina,Vélez Sarsfield,DF,Centre_Back,66,53,33,49,55,66,70
isakpettersson_SWE,Isak Pettersson,Sweden,IF Elfsborg,GK,Goalkeeper,66,66,60,69,68,44,63
alexpetxa_SPA,Alex Petxa,Spain,RC Deportivo,DF,Right_Back,66,70,49,63,62,61,66
franzpfanne_GER,Franz Pfanne,Germany,FC Hansa Rostock,DF,Centre_Back,66,57,47,48,54,64,78
ashleyphillips_ENG,Ashley Phillips,England,Stoke City,DF,Centre_Back,66,65,27,51,51,66,69
adamphillips_ENG,Adam Phillips,England,Barnsley,MF,Central_Midfielder,66,73,64,66,66,60,65
dillonphillips_ENG,Dillon Phillips,England,Rotherham Utd,GK,Goalkeeper,66,66,65,62,66,46,65
killianphillips_IRE,Killian Phillips,Ireland,St. Mirren,MF,Central_Midfielder,66,50,58,63,63,62,78
danielphillips_TRI,Daniel Phillips,Trinidad and Tobago,Stevenage,MF,Defensive_Midfielder,66,76,51,57,62,62,79
hugopicard_FRA,Hugo Picard,France,En Avant Guingamp,MF,Side_Midfielder,66,73,62,64,68,54,50
rodrigopinheiro_POR,Rodrigo Pinheiro,Portugal,FC Famalicão,DF,Right_Back,66,79,36,55,60,60,66
lennypintor_FRA,Lenny Pintor,France,LASK,MF,Side_Midfielder,66,81,64,58,69,27,56
simonpirkl_AUS,Simon Pirkl,Austria,Blau-Weiss Linz,DF,Left_Back,66,64,47,54,57,63,67
mihaipopescu_ROM,Mihai Popescu,Romania,FCSB,DF,Centre_Back,66,56,31,47,53,63,71
albertposiadala_POL,Albert Posiadala,Poland,Molde FK,GK,Goalkeeper,66,67,66,64,66,32,67
virgiliupostolachi_MOL,Virgiliu Postolachi,Moldova,CFR 1907 Cluj,FW,Striker,66,68,66,54,61,33,72
dariopoveda_SPA,Dario Poveda,Spain,Farense,FW,Striker,66,58,66,58,63,25,52
alvaspowell_JAM,Alvas Powell,Jamaica,FC Cincinnati,DF,Right_Back,66,92,45,55,63,58,74
joepowell_ENG,Joe Powell,England,Rotherham Utd,MF,Central_Midfielder,66,73,64,66,68,59,66
nickpowell_ENG,Nick Powell,England,Stockport,MF,Attacking_Midfielder,66,65,67,67,67,53,67
ijielprotti_ARG,Ijiel Protti,Argentina,Tigre,MF,Side_Midfielder,66,76,62,60,67,24,59
dominikprpic_CRO,Dominik Prpic,Croatia,Hajduk Split,DF,Centre_Back,66,71,26,39,55,65,72
kacperprzybylko_POL,Kacper Przybylko,Poland,FC Lugano,FW,Striker,66,59,64,57,62,27,76
christophepsyche_FRA,Christophe Psyche,France,Tromsø IL,DF,Centre_Back,66,36,40,50,49,63,79
arkadiuszpyrka_POL,Arkadiusz Pyrka,Poland,Piast Gliwice,DF,Right_Back,66,84,59,59,65,60,53
stephenquemper_FRA,Stephen Quemper,France,AC Ajaccio,DF,Left_Back,66,79,35,59,66,60,72
wilsonquinonez_PAR,Wilson Quinonez,Paraguay,S. Trinidense,GK,Goalkeeper,66,64,65,66,63,24,68
joshuequinonez_ECU,Joshue Quinonez,Ecuador,U. Católica,DF,Centre_Back,66,58,31,52,51,66,66
stiperadic_CRO,Stipe Radic,Croatia,Viborg FF,DF,Centre_Back,66,58,37,49,46,65,72
diegoramirez_PER,Diego Ramirez,Peru,Dep. Garcilaso,MF,Attacking_Midfielder,66,68,65,66,66,54,54
lilianraolisoa_FRA,Lilian Raolisoa,France,Angers SCO,DF,Right_Back,66,69,38,51,66,66,56
damianrasak_POL,Damian Rasak,Poland,Górnik Zabrze,MF,Defensive_Midfielder,66,70,55,58,63,63,76
robinrasch_NOR,Robin Rasch,Norway,KFUM-Kameratene,MF,Defensive_Midfielder,66,46,60,65,60,61,67
djorkaeffreasco_ECU,Djorkaeff Reasco,Ecuador,Barcelona SC,FW,Striker,66,76,67,54,65,33,74
constantinreiner_AUS,Constantin Reiner,Austria,Piast Gliwice,DF,Centre_Back,66,39,29,54,40,65,78
hernanrengifo_PER,Hernan Rengifo,Peru,ADT,FW,Striker,66,58,70,51,59,30,66
stijeresink_NET,Stije Resink,Netherlands,FC Groningen,MF,Central_Midfielder,66,65,53,64,66,59,67
taylorrichards_ENG,Taylor Richards,England,Cambridge Utd,MF,Attacking_Midfielder,66,73,61,63,70,50,66
florianrieder_AUS,Florian Rieder,Austria,WSG Tirol,MF,Side_Midfielder,66,75,53,63,68,49,69
sorenrieks_DEN,Soren Rieks,Denmark,Malmö FF,MF,Side_Midfielder,66,61,70,64,68,62,71
jose-enriqueriosalonso_GER,Jose-Enrique Rios Alonso,Germany,Rot-Weiss Essen,DF,Centre_Back,66,71,36,52,54,66,68
simonrivero_ARG,Simon Rivero,Argentina,Unión,MF,Central_Midfielder,66,79,58,63,71,53,62
juanrivero_URU,Juan Rivero,Uruguay,Racing Club,FW,Left_Winger,66,79,65,61,69,42,55
paulriveros_PAR,Paul Riveros,Paraguay,Guaraní,DF,Centre_Back,66,66,25,42,55,67,71
marcosriveros_PAR,Marcos Riveros,Paraguay,S. Trinidense,MF,Central_Midfielder,66,63,49,64,66,66,69
danielrivillo_VEN,Daniel Rivillo,Venezuela,Caracas FC,DF,Right_Back,66,81,49,56,61,63,54
marcroberts_ENG,Marc Roberts,England,Barnsley,DF,Centre_Back,66,43,24,42,43,65,73
liamroberts_ENG,Liam Roberts,England,Millwall,GK,Goalkeeper,66,65,64,63,66,47,66
matejrodin_CRO,Matej Rodin,Croatia,Raków,DF,Centre_Back,66,46,25,35,42,67,75
hernandes_BRA,Hernandes,Brazil,Jeonbuk Hyundai,FW,Striker,66,81,62,55,67,31,68
tiagodias_POR,Tiago Dias,Portugal,Casa Pia AC,MF,Side_Midfielder,66,72,58,63,67,53,50
memorodriguez_UNI,Memo Rodriguez,United States,Sporting KC,MF,Side_Midfielder,66,63,63,64,67,49,57
lucasrodriguez_URU,Lucas Rodriguez,Uruguay,Racing Club,MF,Defensive_Midfielder,66,65,60,64,63,63,54
randallrodriguez_URU,Randall Rodriguez,Uruguay,Vélez Sarsfield,GK,Goalkeeper,66,71,57,74,66,27,62
pablorodriguez_SPA,Pablo Rodriguez,Spain,R. Racing Club,FW,Striker,66,81,66,55,65,32,59
davidrodriguez_SPA,David Rodriguez,Spain,CD Tenerife,DF,Right_Back,66,81,51,57,64,61,66
robinroefs_NET,Robin Roefs,Netherlands,N.E.C. Nijmegen,GK,Goalkeeper,66,64,66,64,68,18,63
fabianrohner_SWI,Fabian Rohner,Switzerland,FC Winterthur,MF,Side_Midfielder,66,88,58,55,68,51,54
oleromeny_NET,Ole Romeny,Netherlands,FC Utrecht,MF,Side_Midfielder,66,67,70,58,67,29,66
marcelromer_DEN,Marcel Romer,Denmark,Lyngby BK,MF,Defensive_Midfielder,66,56,51,60,63,63,77
fernandoromero_PAR,Fernando Romero,Paraguay,Ind. Rivadavia,FW,Striker,66,64,69,54,62,25,68
romero_SPA,Romero,Spain,CD Tenerife,MF,Side_Midfielder,66,87,57,60,69,34,42
romariorosch_GER,Romario Rosch,Germany,SSV Ulm 1846,MF,Side_Midfielder,66,80,57,58,68,55,63
maxrosenfelder_GER,Max Rosenfelder,Germany,SC Freiburg,DF,Centre_Back,66,58,22,48,51,67,61
mathiasross_DEN,Mathias Ross,Denmark,Sparta Praha,DF,Centre_Back,66,38,32,52,54,67,73
baptisteroux_FRA,Baptiste Roux,France,AVS Futebol SAD,DF,Centre_Back,66,58,39,55,57,66,69
jesusruiz_SPA,Jesus Ruiz,Spain,Racing de Ferrol,GK,Goalkeeper,66,71,58,62,72,51,60
milanrundic_SER,Milan Rundic,Serbia,Raków,DF,Centre_Back,66,67,37,41,48,64,75
nazariyrusyn_UKR,Nazariy Rusyn,Ukraine,Sunderland,FW,Striker,66,77,66,45,64,20,53
espenruud_NOR,Espen Ruud,Norway,Odds BK,DF,Right_Back,66,46,65,71,65,64,73
noahwailjacobsadaoui_MOR,Noah Wail Jacob Sadaoui,Morocco,Kerala Blasters,MF,Side_Midfielder,66,81,65,57,66,31,66
richiesagrado_BEL,Richie Sagrado,Belgium,Venezia,MF,Side_Midfielder,66,75,46,56,67,60,66
ibrahimsaid_NIG,Ibrahim Said,Nigeria,Viborg FF,FW,Right_Winger,66,82,57,57,71,24,44
inigosainz-maza_SPA,Inigo Sainz-Maza,Spain,R. Racing Club,MF,Defensive_Midfielder,66,71,36,58,64,63,70
matheusindio_BRA,Matheus Indio,Brazil,Qingdao W. Coast,MF,Defensive_Midfielder,66,68,41,57,63,63,72
lars-jorgensalvesen_NOR,Lars-Jorgen Salvesen,Norway,Viking FK,FW,Striker,66,66,66,53,60,38,79
nicolassamayoa_GUA,Nicolas Samayoa,Guatemala,Politehnica Iași,DF,Centre_Back,66,55,34,40,41,64,81
christianjoelsanchez_CUB,Christian Joel Sanchez,Cuba,R. Sporting,GK,Goalkeeper,66,66,64,72,67,40,64
raulsanchez_SPA,Raul Sanchez,Spain,CD Castellón,MF,Side_Midfielder,66,67,66,64,65,55,67
marcosangalli_SPA,Marco Sangalli,Spain,R. Racing Club,MF,Side_Midfielder,66,69,69,66,66,53,61
lucasangalli_SPA,Luca Sangalli,Spain,Málaga CF,MF,Central_Midfielder,66,71,57,67,70,58,61
jordansantacruz_PAR,Jordan Santacruz,Paraguay,Club Nacional,MF,Defensive_Midfielder,66,69,53,53,56,64,70
rodrigohenrique_BRA,Rodrigo Henrique,Brazil,Meizhou Hakka,MF,Attacking_Midfielder,66,78,59,60,71,28,62
cristiansapunaru_ROM,Cristian Sapunaru,Romania,FC Rapid 1923,DF,Centre_Back,66,39,60,62,56,65,74
marcosaravia_PER,Marco Saravia,Peru,Universitario,DF,Centre_Back,66,51,44,43,48,68,68
bogdansarnavskyi_UKR,Bogdan Sarnavskyi,Ukraine,Lechia Gdańsk,GK,Goalkeeper,66,64,63,56,68,53,64
giacomosatalino_ITA,Giacomo Satalino,Italy,Sassuolo,GK,Goalkeeper,66,68,64,56,69,21,66
giannissatsias_CYP,Giannis Satsias,Cyprus,APOEL FC,MF,Central_Midfielder,66,74,58,59,66,60,65
leosauer_SLO,Leo Sauer,Slovakia,NAC Breda,FW,Left_Winger,66,81,58,61,70,39,59
alexissauvage_FRA,Alexis Sauvage,France,Amiens SC,GK,Goalkeeper,66,69,67,63,66,44,63
gokhansazdagi_TUR,Gokhan Sazdagi,Turkey,Kayserispor,DF,Right_Back,66,69,64,63,67,60,62
nicolasschmid_AUS,Nicolas Schmid,Austria,Portsmouth,GK,Goalkeeper,66,63,65,68,70,31,65
joelschmied_SWI,Joel Schmied,Switzerland,FC Sion,DF,Centre_Back,66,57,33,41,41,67,72
randyschneider_SWI,Randy Schneider,Switzerland,FC Winterthur,MF,Attacking_Midfielder,66,75,56,63,69,37,54
augustoschott_ARG,Augusto Schott,Argentina,Newell's,DF,Right_Back,66,81,45,56,65,59,61
erikschouten_NET,Erik Schouten,Netherlands,Willem II,DF,Centre_Back,66,54,34,48,50,68,68
timschreiber_GER,Tim Schreiber,Germany,Dynamo Dresden,GK,Goalkeeper,66,69,64,61,70,29,63
lucaschuler_GER,Luca Schuler,Germany,Hertha BSC,FW,Striker,66,78,64,45,63,33,75
kevinschumacher_GER,Kevin Schumacher,Germany,FC Hansa Rostock,MF,Side_Midfielder,66,83,60,58,67,33,70
marcoschuster_GER,Marco Schuster,Germany,FC Hansa Rostock,MF,Defensive_Midfielder,66,58,53,59,65,62,71
markusschwabl_GER,Markus Schwabl,Germany,Unterhaching,DF,Right_Back,66,72,41,53,62,62,74
joshscowen_ENG,Josh Scowen,England,Wycombe,MF,Defensive_Midfielder,66,59,54,61,64,64,73
sebastians.sebulonsen_NOR,Sebastian S. Sebulonsen,Norway,Brøndby IF,DF,Right_Back,66,82,59,59,63,57,74
dembaseck_SEN,Demba Seck,Senegal,Catanzaro,MF,Side_Midfielder,66,75,65,57,73,30,53
jensonseelt_NET,Jenson Seelt,Netherlands,Sunderland,DF,Centre_Back,66,65,35,48,50,65,71
telascosegovia_VEN,Telasco Segovia,Venezuela,Casa Pia AC,MF,Central_Midfielder,66,66,54,64,67,53,57
vaclavsejk_CZE,Vaclav Sejk,Czech Republic,Zagłębie Lubin,FW,Striker,66,73,61,45,64,26,72
ayumuseko_JAP,Ayumu Seko,Japan,GC Zürich,DF,Centre_Back,66,56,36,52,56,67,71
batuhansen_TUR,Batuhan Sen,Turkey,Galatasaray,GK,Goalkeeper,66,67,65,62,69,24,66
jota_POR,Jota,Portugal,Nacional,MF,Central_Midfielder,66,65,56,66,70,58,62
cemalisertel_TUR,Cemali Sertel,Turkey,Hatayspor,DF,Left_Back,66,70,38,59,63,63,68
